// DefragMatchPeriodBonusId,DefragMatchId,BonusType,Param1,Param2,Param3,StartDate,EndDate,Memo
1057,14,0,"50","0","0","2021/10/24 7:00:00","2021/10/25 2:00:00","リーグポイント獲得量：50%UP"
1058,14,6,"4","0","0","2021/10/25 7:00:00","2021/10/26 2:00:00","レアドロップ率アップ"
1059,14,6,"4","0","0","2021/10/26 7:00:00","2021/10/27 2:00:00","レアドロップ率アップ"
1060,14,0,"50","0","0","2021/10/27 7:00:00","2021/10/28 2:00:00","リーグポイント獲得量：50%UP"
1061,14,6,"4","0","0","2021/10/28 7:00:00","2021/10/29 2:00:00","レアドロップ率アップ"
1062,14,6,"4","0","0","2021/10/29 7:00:00","2021/10/30 2:00:00","レアドロップ率アップ"
1063,14,0,"50","0","0","2021/10/30 7:00:00","2021/10/31 2:00:00","リーグポイント獲得量：50%UP"
1064,14,6,"4","0","0","2021/10/31 7:00:00","2021/11/01 2:00:00","レアドロップ率アップ"
1065,14,6,"4","0","0","2021/11/01 7:00:00","2021/11/02 2:00:00","レアドロップ率アップ"
1066,14,0,"50","0","0","2021/11/02 7:00:00","2021/11/03 2:00:00","リーグポイント獲得量：50%UP"
1067,14,6,"4","0","0","2021/11/03 7:00:00","2021/11/04 2:00:00","レアドロップ率アップ"
1068,14,6,"4","0","0","2021/11/04 7:00:00","2021/11/05 2:00:00","レアドロップ率アップ"
1069,14,0,"50","0","0","2021/11/05 7:00:00","2021/11/06 2:00:00","リーグポイント獲得量：50%UP"
1070,14,6,"4","0","0","2021/11/06 7:00:00","2021/11/07 2:00:00","レアドロップ率アップ"
1071,14,6,"4","0","0","2021/11/07 7:00:00","2021/11/08 2:00:00","レアドロップ率アップ"
1072,14,0,"50","0","0","2021/11/08 7:00:00","2021/11/09 2:00:00","リーグポイント獲得量：50%UP"
1073,14,0,"20","0","0","2021/11/09 7:00:00","2021/11/10 2:00:00","リーグポイント獲得量：20%UP"
1074,14,4,"30","0","0","2021/11/10 7:00:00","2021/11/11 2:00:00","アダプタブル出現率：30%UP"
1075,14,3,"20","0","0","2021/11/11 7:00:00","2021/11/12 2:00:00","サポートログクールタイム：20%短縮"
1076,14,0,"20","0","0","2021/11/12 7:00:00","2021/11/13 2:00:00","リーグポイント獲得量：20%UP"
1077,14,4,"30","0","0","2021/11/13 7:00:00","2021/11/14 2:00:00","アダプタブル出現率：30%UP"
1078,14,3,"20","0","0","2021/11/14 7:00:00","2021/11/15 2:00:00","サポートログクールタイム：20%短縮"
1079,14,0,"20","0","0","2021/11/15 7:00:00","2021/11/16 2:00:00","リーグポイント獲得量：20%UP"
1080,14,4,"30","0","0","2021/11/16 7:00:00","2021/11/17 2:00:00","アダプタブル出現率：30%UP"
1081,14,3,"20","0","0","2021/11/17 7:00:00","2021/11/18 2:00:00","サポートログクールタイム：20%短縮"
1082,14,0,"20","0","0","2021/11/18 7:00:00","2021/11/19 2:00:00","リーグポイント獲得量：20%UP"
1083,14,4,"30","0","0","2021/11/19 7:00:00","2021/11/20 2:00:00","アダプタブル出現率：30%UP"
1084,14,3,"20","0","0","2021/11/20 7:00:00","2021/11/21 2:00:00","サポートログクールタイム：20%短縮"
1085,14,0,"20","0","0","2021/11/21 7:00:00","2021/11/22 2:00:00","リーグポイント獲得量：20%UP"
1086,14,4,"30","0","0","2021/11/22 7:00:00","2021/11/23 2:00:00","アダプタブル出現率：30%UP"
1087,14,3,"20","0","0","2021/11/23 7:00:00","2021/11/24 2:00:00","サポートログクールタイム：20%短縮"
1088,14,0,"20","0","0","2021/11/24 7:00:00","2021/11/25 2:00:00","リーグポイント獲得量：20%UP"
1089,14,4,"30","0","0","2021/11/25 7:00:00","2021/11/26 2:00:00","アダプタブル出現率：30%UP"
1090,14,3,"20","0","0","2021/11/26 7:00:00","2021/11/27 2:00:00","サポートログクールタイム：20%短縮"
1091,14,0,"20","0","0","2021/11/27 7:00:00","2021/11/28 2:00:00","リーグポイント獲得量：20%UP"
1092,14,4,"30","0","0","2021/11/28 7:00:00","2021/11/29 2:00:00","アダプタブル出現率：30%UP"
1093,14,3,"20","0","0","2021/11/29 7:00:00","2021/11/30 2:00:00","サポートログクールタイム：20%短縮"
1094,14,6,"4","0","0","2021/11/30 7:00:00","2021/12/01 2:00:00","レアドロップ率アップ"
1095,14,6,"4","0","0","2021/12/01 7:00:00","2021/12/02 2:00:00","レアドロップ率アップ"
1096,14,0,"50","0","0","2021/12/02 7:00:00","2021/12/03 2:00:00","リーグポイント獲得量：50%UP"
1097,14,6,"4","0","0","2021/12/03 7:00:00","2021/12/04 2:00:00","レアドロップ率アップ"
1098,14,6,"4","0","0","2021/12/04 7:00:00","2021/12/05 2:00:00","レアドロップ率アップ"
1099,14,0,"50","0","0","2021/12/05 7:00:00","2021/12/06 2:00:00","リーグポイント獲得量：50%UP"
1100,14,6,"4","0","0","2021/12/06 7:00:00","2021/12/07 2:00:00","レアドロップ率アップ"
1101,14,6,"4","0","0","2021/12/07 7:00:00","2021/12/08 2:00:00","レアドロップ率アップ"
1102,14,0,"50","0","0","2021/12/08 7:00:00","2021/12/09 2:00:00","リーグポイント獲得量：50%UP"
1103,14,6,"4","0","0","2021/12/09 7:00:00","2021/12/10 2:00:00","レアドロップ率アップ"
1104,14,6,"4","0","0","2021/12/10 7:00:00","2021/12/11 2:00:00","レアドロップ率アップ"
1105,14,0,"50","0","0","2021/12/11 7:00:00","2021/12/12 2:00:00","リーグポイント獲得量：50%UP"
1106,14,6,"4","0","0","2021/12/12 7:00:00","2021/12/13 2:00:00","レアドロップ率アップ"
1107,14,6,"4","0","0","2021/12/13 7:00:00","2021/12/14 2:00:00","レアドロップ率アップ"
1108,15,0,"20","0","0","2021/11/15 7:00:00","2021/11/16 2:00:00","リーグポイント獲得量：20%UP"
1109,15,4,"30","0","0","2021/11/16 7:00:00","2021/11/17 2:00:00","アダプタブル出現率：30%UP"
1110,15,3,"20","0","0","2021/11/17 7:00:00","2021/11/18 2:00:00","サポートログクールタイム：20%短縮"
1111,15,1,"1","0","0","2021/11/18 7:00:00","2021/11/19 2:00:00","リーグスコア獲得量：1UP"
1112,15,6,"4","0","0","2021/11/19 7:00:00","2021/11/20 2:00:00","レアドロップ率アップ"
1113,15,0,"50","0","0","2021/11/20 7:00:00","2021/11/21 2:00:00","リーグポイント獲得量：50%UP"
1114,15,0,"20","0","0","2021/11/21 7:00:00","2021/11/22 2:00:00","リーグポイント獲得量：20%UP"
1115,15,4,"30","0","0","2021/11/22 7:00:00","2021/11/23 2:00:00","アダプタブル出現率：30%UP"
1116,15,3,"20","0","0","2021/11/23 7:00:00","2021/11/24 2:00:00","サポートログクールタイム：20%短縮"
1117,15,1,"1","0","0","2021/11/24 7:00:00","2021/11/25 2:00:00","リーグスコア獲得量：1UP"
1118,15,6,"4","0","0","2021/11/25 7:00:00","2021/11/26 2:00:00","レアドロップ率アップ"
1119,15,0,"50","0","0","2021/11/26 7:00:00","2021/11/27 2:00:00","リーグポイント獲得量：50%UP"
1120,15,0,"20","0","0","2021/11/27 7:00:00","2021/11/28 2:00:00","リーグポイント獲得量：20%UP"
1121,15,4,"30","0","0","2021/11/28 7:00:00","2021/11/29 2:00:00","アダプタブル出現率：30%UP"
1122,15,3,"20","0","0","2021/11/29 7:00:00","2021/11/30 2:00:00","サポートログクールタイム：20%短縮"
1123,15,1,"1","0","0","2021/11/30 7:00:00","2021/12/01 2:00:00","リーグスコア獲得量：1UP"
1124,15,6,"4","0","0","2021/12/01 7:00:00","2021/12/02 2:00:00","レアドロップ率アップ"
1125,15,0,"50","0","0","2021/12/02 7:00:00","2021/12/03 2:00:00","リーグポイント獲得量：50%UP"
1126,15,0,"20","0","0","2021/12/03 7:00:00","2021/12/04 2:00:00","リーグポイント獲得量：20%UP"
1127,15,4,"30","0","0","2021/12/04 7:00:00","2021/12/05 2:00:00","アダプタブル出現率：30%UP"
1128,15,3,"20","0","0","2021/12/05 7:00:00","2021/12/06 2:00:00","サポートログクールタイム：20%短縮"
1129,15,1,"1","0","0","2021/12/06 7:00:00","2021/12/07 2:00:00","リーグスコア獲得量：1UP"
1130,15,6,"4","0","0","2021/12/07 7:00:00","2021/12/08 2:00:00","レアドロップ率アップ"
1131,15,0,"50","0","0","2021/12/14 7:00:00","2021/12/15 2:00:00","リーグポイント獲得量：50%UP"
1132,15,6,"4","0","0","2021/12/15 7:00:00","2021/12/16 2:00:00","レアドロップ率アップ"
1133,15,6,"4","0","0","2021/12/16 7:00:00","2021/12/17 2:00:00","レアドロップ率アップ"
1134,15,0,"50","0","0","2021/12/17 7:00:00","2021/12/18 2:00:00","リーグポイント獲得量：50%UP"
1135,15,6,"4","0","0","2021/12/18 7:00:00","2021/12/19 2:00:00","レアドロップ率アップ"
1136,15,6,"4","0","0","2021/12/19 7:00:00","2021/12/20 2:00:00","レアドロップ率アップ"
1137,15,0,"50","0","0","2021/12/20 7:00:00","2021/12/21 2:00:00","リーグポイント獲得量：50%UP"
1138,15,4,"30","0","0","2021/12/21 7:00:00","2021/12/22 2:00:00","アダプタブル出現率：30%UP"
1139,15,3,"20","0","0","2021/12/22 7:00:00","2021/12/23 2:00:00","サポートログクールタイム：20%短縮"
1140,15,0,"20","0","0","2021/12/23 7:00:00","2021/12/24 2:00:00","リーグポイント獲得量：20%UP"
1141,15,4,"30","0","0","2021/12/24 7:00:00","2021/12/25 2:00:00","アダプタブル出現率：30%UP"
1142,15,3,"20","0","0","2021/12/25 7:00:00","2021/12/26 2:00:00","サポートログクールタイム：20%短縮"
1143,15,0,"20","0","0","2021/12/26 7:00:00","2021/12/27 2:00:00","リーグポイント獲得量：20%UP"
1144,15,4,"30","0","0","2021/12/27 7:00:00","2021/12/28 2:00:00","アダプタブル出現率：30%UP"
1145,15,3,"20","0","0","2021/12/28 7:00:00","2021/12/29 2:00:00","サポートログクールタイム：20%短縮"
1146,15,0,"20","0","0","2021/12/29 7:00:00","2021/12/30 2:00:00","リーグポイント獲得量：20%UP"
1147,15,4,"30","0","0","2021/12/30 7:00:00","2021/12/31 2:00:00","アダプタブル出現率：30%UP"
1148,15,3,"20","0","0","2021/12/31 7:00:00","2022/01/01 2:00:00","サポートログクールタイム：20%短縮"
1149,15,0,"20","0","0","2022/01/01 7:00:00","2022/01/02 2:00:00","リーグポイント獲得量：20%UP"
1150,15,4,"30","0","0","2022/01/02 7:00:00","2022/01/03 2:00:00","アダプタブル出現率：30%UP"
1151,15,3,"20","0","0","2022/01/03 7:00:00","2022/01/04 2:00:00","サポートログクールタイム：20%短縮"
1152,15,0,"20","0","0","2022/01/04 7:00:00","2022/01/05 2:00:00","リーグポイント獲得量：20%UP"
1153,15,4,"30","0","0","2022/01/05 7:00:00","2022/01/06 2:00:00","アダプタブル出現率：30%UP"
1154,15,3,"20","0","0","2022/01/06 7:00:00","2022/01/07 2:00:00","サポートログクールタイム：20%短縮"
1155,15,0,"20","0","0","2022/01/07 7:00:00","2022/01/08 2:00:00","リーグポイント獲得量：20%UP"
1156,15,4,"30","0","0","2022/01/08 7:00:00","2022/01/09 2:00:00","アダプタブル出現率：30%UP"
1157,15,3,"20","0","0","2022/01/09 7:00:00","2022/01/10 2:00:00","サポートログクールタイム：20%短縮"
1158,15,0,"20","0","0","2022/01/10 7:00:00","2022/01/11 2:00:00","リーグポイント獲得量：20%UP"
1159,15,6,"4","0","0","2022/01/11 7:00:00","2022/01/12 2:00:00","レアドロップ率アップ"
1160,15,6,"4","0","0","2022/01/12 7:00:00","2022/01/13 2:00:00","レアドロップ率アップ"
1161,15,0,"50","0","0","2022/01/13 7:00:00","2022/01/14 2:00:00","リーグポイント獲得量：50%UP"
1162,15,6,"4","0","0","2022/01/14 7:00:00","2022/01/15 2:00:00","レアドロップ率アップ"
1163,15,6,"4","0","0","2022/01/15 7:00:00","2022/01/16 2:00:00","レアドロップ率アップ"
1164,15,0,"50","0","0","2022/01/16 7:00:00","2022/01/17 2:00:00","リーグポイント獲得量：50%UP"
1165,15,6,"4","0","0","2022/01/17 7:00:00","2022/01/18 2:00:00","レアドロップ率アップ"
1166,15,6,"4","0","0","2022/01/18 7:00:00","2022/01/19 2:00:00","レアドロップ率アップ"
1167,15,0,"50","0","0","2022/01/19 7:00:00","2022/01/20 2:00:00","リーグポイント獲得量：50%UP"
1168,15,6,"4","0","0","2022/01/20 7:00:00","2022/01/21 2:00:00","レアドロップ率アップ"
1169,15,6,"4","0","0","2022/01/21 7:00:00","2022/01/22 2:00:00","レアドロップ率アップ"
1170,15,0,"50","0","0","2022/01/22 7:00:00","2022/01/23 2:00:00","リーグポイント獲得量：50%UP"
1171,15,6,"4","0","0","2022/01/23 7:00:00","2022/01/24 2:00:00","レアドロップ率アップ"
1172,15,6,"4","0","0","2022/01/24 7:00:00","2022/01/25 2:00:00","レアドロップ率アップ"
1173,15,4,"30","0","0","2022/01/25 7:00:00","2022/01/26 2:00:00","アダプタブル出現率：30%UP"
1174,15,3,"20","0","0","2022/01/26 7:00:00","2022/01/27 2:00:00","サポートログクールタイム：20%短縮"
1175,15,0,"20","0","0","2022/01/27 7:00:00","2022/01/28 2:00:00","リーグポイント獲得量：20%UP"
1176,15,4,"30","0","0","2022/01/28 7:00:00","2022/01/29 2:00:00","アダプタブル出現率：30%UP"
1177,15,3,"20","0","0","2022/01/29 7:00:00","2022/01/30 2:00:00","サポートログクールタイム：20%短縮"
1178,15,0,"20","0","0","2022/01/30 7:00:00","2022/01/31 2:00:00","リーグポイント獲得量：20%UP"
1179,15,4,"30","0","0","2022/01/31 7:00:00","2022/02/01 2:00:00","アダプタブル出現率：30%UP"
1180,15,3,"20","0","0","2022/02/01 7:00:00","2022/02/02 2:00:00","サポートログクールタイム：20%短縮"
1181,15,0,"20","0","0","2022/02/02 7:00:00","2022/02/03 2:00:00","リーグポイント獲得量：20%UP"
1182,15,4,"30","0","0","2022/02/03 7:00:00","2022/02/04 2:00:00","アダプタブル出現率：30%UP"
1183,15,3,"20","0","0","2022/02/04 7:00:00","2022/02/05 2:00:00","サポートログクールタイム：20%短縮"
1184,15,0,"20","0","0","2022/02/05 7:00:00","2022/02/06 2:00:00","リーグポイント獲得量：20%UP"
1185,15,4,"30","0","0","2022/02/06 7:00:00","2022/02/07 2:00:00","アダプタブル出現率：30%UP"
1186,15,3,"20","0","0","2022/02/07 7:00:00","2022/02/08 2:00:00","サポートログクールタイム：20%短縮"
1187,15,0,"20","0","0","2022/02/08 7:00:00","2022/02/09 2:00:00","リーグポイント獲得量：20%UP"
1188,15,4,"30","0","0","2022/02/09 7:00:00","2022/02/10 2:00:00","アダプタブル出現率：30%UP"
1189,15,3,"20","0","0","2022/02/10 7:00:00","2022/02/11 2:00:00","サポートログクールタイム：20%短縮"
1190,15,0,"20","0","0","2022/02/11 7:00:00","2022/02/12 2:00:00","リーグポイント獲得量：20%UP"
1191,15,4,"30","0","0","2022/02/12 7:00:00","2022/02/13 2:00:00","アダプタブル出現率：30%UP"
1192,15,3,"20","0","0","2022/02/13 7:00:00","2022/02/14 2:00:00","サポートログクールタイム：20%短縮"
1193,15,0,"20","0","0","2022/02/14 7:00:00","2022/02/15 2:00:00","リーグポイント獲得量：20%UP"
1194,15,4,"30","0","0","2022/02/15 7:00:00","2022/02/16 2:00:00","アダプタブル出現率：30%UP"
1195,15,3,"20","0","0","2022/02/16 7:00:00","2022/02/17 2:00:00","サポートログクールタイム：20%短縮"
1196,15,0,"20","0","0","2022/02/17 7:00:00","2022/02/18 2:00:00","リーグポイント獲得量：20%UP"
1197,15,4,"30","0","0","2022/02/18 7:00:00","2022/02/19 2:00:00","アダプタブル出現率：30%UP"
1198,15,3,"20","0","0","2022/02/19 7:00:00","2022/02/20 2:00:00","サポートログクールタイム：20%短縮"
1199,15,0,"20","0","0","2022/02/20 7:00:00","2022/02/21 2:00:00","リーグポイント獲得量：20%UP"
1200,15,4,"30","0","0","2022/02/21 7:00:00","2022/02/22 2:00:00","アダプタブル出現率：30%UP"
1201,15,6,"4","0","0","2022/02/22 7:00:00","2022/02/23 2:00:00","レアドロップ率アップ"
1202,15,6,"4","0","0","2022/02/23 7:00:00","2022/02/24 2:00:00","レアドロップ率アップ"
1203,15,0,"50","0","0","2022/02/24 7:00:00","2022/02/25 2:00:00","リーグポイント獲得量：50%UP"
1204,15,6,"4","0","0","2022/02/25 7:00:00","2022/02/26 2:00:00","レアドロップ率アップ"
1205,15,6,"4","0","0","2022/02/26 7:00:00","2022/02/27 2:00:00","レアドロップ率アップ"
1206,15,0,"50","0","0","2022/02/27 7:00:00","2022/02/28 2:00:00","リーグポイント獲得量：50%UP"
1207,15,6,"4","0","0","2022/02/28 7:00:00","2022/03/01 2:00:00","レアドロップ率アップ"
1208,15,6,"4","0","0","2022/03/01 7:00:00","2022/03/02 2:00:00","レアドロップ率アップ"
1209,15,0,"50","0","0","2022/03/02 7:00:00","2022/03/03 2:00:00","リーグポイント獲得量：50%UP"
1210,15,6,"4","0","0","2022/03/03 7:00:00","2022/03/04 2:00:00","レアドロップ率アップ"
1211,15,6,"4","0","0","2022/03/04 7:00:00","2022/03/05 2:00:00","レアドロップ率アップ"
1212,15,0,"50","0","0","2022/03/05 7:00:00","2022/03/06 2:00:00","リーグポイント獲得量：50%UP"
1213,15,6,"4","0","0","2022/03/06 7:00:00","2022/03/07 2:00:00","レアドロップ率アップ"
1214,15,6,"4","0","0","2022/03/07 7:00:00","2022/03/08 2:00:00","レアドロップ率アップ"
1215,16,0,"20","0","0","2022/02/07 7:00:00","2022/02/08 2:00:00","リーグポイント獲得量：20%UP"
1216,16,4,"30","0","0","2022/02/08 7:00:00","2022/02/09 2:00:00","アダプタブル出現率：30%UP"
1217,16,3,"20","0","0","2022/02/09 7:00:00","2022/02/10 2:00:00","サポートログクールタイム：20%短縮"
1218,16,1,"1","0","0","2022/02/10 7:00:00","2022/02/11 2:00:00","リーグスコア獲得量：1UP"
1219,16,6,"4","0","0","2022/02/11 7:00:00","2022/02/12 2:00:00","レアドロップ率アップ"
1220,16,0,"50","0","0","2022/02/12 7:00:00","2022/02/13 2:00:00","リーグポイント獲得量：50%UP"
1221,16,0,"20","0","0","2022/02/13 7:00:00","2022/02/14 2:00:00","リーグポイント獲得量：20%UP"
1222,16,4,"30","0","0","2022/02/14 7:00:00","2022/02/15 2:00:00","アダプタブル出現率：30%UP"
1223,16,3,"20","0","0","2022/02/15 7:00:00","2022/02/16 2:00:00","サポートログクールタイム：20%短縮"
1224,16,1,"1","0","0","2022/02/16 7:00:00","2022/02/17 2:00:00","リーグスコア獲得量：1UP"
1225,16,6,"4","0","0","2022/02/17 7:00:00","2022/02/18 2:00:00","レアドロップ率アップ"
1226,16,0,"50","0","0","2022/02/18 7:00:00","2022/02/19 2:00:00","リーグポイント獲得量：50%UP"
1227,16,0,"20","0","0","2022/02/19 7:00:00","2022/02/20 2:00:00","リーグポイント獲得量：20%UP"
1228,16,4,"30","0","0","2022/02/20 7:00:00","2022/02/21 2:00:00","アダプタブル出現率：30%UP"
1229,16,3,"20","0","0","2022/02/21 7:00:00","2022/02/22 2:00:00","サポートログクールタイム：20%短縮"
1230,16,1,"1","0","0","2022/02/22 7:00:00","2022/02/23 2:00:00","リーグスコア獲得量：1UP"
1231,16,6,"4","0","0","2022/02/23 7:00:00","2022/02/24 2:00:00","レアドロップ率アップ"
1232,16,0,"50","0","0","2022/02/24 7:00:00","2022/02/25 2:00:00","リーグポイント獲得量：50%UP"
1233,16,0,"20","0","0","2022/02/25 7:00:00","2022/02/26 2:00:00","リーグポイント獲得量：20%UP"
1234,16,4,"30","0","0","2022/02/26 7:00:00","2022/02/27 2:00:00","アダプタブル出現率：30%UP"
1235,16,3,"20","0","0","2022/02/27 7:00:00","2022/02/28 2:00:00","サポートログクールタイム：20%短縮"
1236,16,1,"1","0","0","2022/02/28 7:00:00","2022/03/01 2:00:00","リーグスコア獲得量：1UP"
1237,16,6,"4","0","0","2022/03/01 7:00:00","2022/03/02 2:00:00","レアドロップ率アップ"
1238,16,0,"50","0","0","2022/03/08 7:00:00","2022/03/09 2:00:00","リーグポイント獲得量：50%UP"
1239,16,6,"4","0","0","2022/03/09 7:00:00","2022/03/10 2:00:00","レアドロップ率アップ"
1240,16,6,"4","0","0","2022/03/10 7:00:00","2022/03/11 2:00:00","レアドロップ率アップ"
1241,16,0,"50","0","0","2022/03/11 7:00:00","2022/03/12 2:00:00","リーグポイント獲得量：50%UP"
1242,16,6,"4","0","0","2022/03/12 7:00:00","2022/03/13 2:00:00","レアドロップ率アップ"
1243,16,6,"4","0","0","2022/03/13 7:00:00","2022/03/14 2:00:00","レアドロップ率アップ"
1244,16,0,"50","0","0","2022/03/14 7:00:00","2022/03/15 2:00:00","リーグポイント獲得量：50%UP"
1245,16,3,"20","0","0","2022/03/15 7:00:00","2022/03/16 2:00:00","サポートログクールタイム：20%短縮"
1246,16,0,"20","0","0","2022/03/16 7:00:00","2022/03/17 2:00:00","リーグポイント獲得量：20%UP"
1247,16,4,"30","0","0","2022/03/17 7:00:00","2022/03/18 2:00:00","アダプタブル出現率：30%UP"
1248,16,3,"20","0","0","2022/03/18 7:00:00","2022/03/19 2:00:00","サポートログクールタイム：20%短縮"
1249,16,0,"20","0","0","2022/03/19 7:00:00","2022/03/20 2:00:00","リーグポイント獲得量：20%UP"
1250,16,4,"30","0","0","2022/03/20 7:00:00","2022/03/21 2:00:00","アダプタブル出現率：30%UP"
1251,16,3,"20","0","0","2022/03/21 7:00:00","2022/03/22 2:00:00","サポートログクールタイム：20%短縮"
1252,16,0,"20","0","0","2022/03/22 7:00:00","2022/03/23 2:00:00","リーグポイント獲得量：20%UP"
1253,16,4,"30","0","0","2022/03/23 7:00:00","2022/03/24 2:00:00","アダプタブル出現率：30%UP"
1254,16,3,"20","0","0","2022/03/24 7:00:00","2022/03/25 2:00:00","サポートログクールタイム：20%短縮"
1255,16,0,"20","0","0","2022/03/25 7:00:00","2022/03/26 2:00:00","リーグポイント獲得量：20%UP"
1256,16,4,"30","0","0","2022/03/26 7:00:00","2022/03/27 2:00:00","アダプタブル出現率：30%UP"
1257,16,3,"20","0","0","2022/03/27 7:00:00","2022/03/28 2:00:00","サポートログクールタイム：20%短縮"
1258,16,0,"20","0","0","2022/03/28 7:00:00","2022/03/29 2:00:00","リーグポイント獲得量：20%UP"
1259,16,4,"30","0","0","2022/03/29 7:00:00","2022/03/30 2:00:00","アダプタブル出現率：30%UP"
1260,16,3,"20","0","0","2022/03/30 7:00:00","2022/03/31 2:00:00","サポートログクールタイム：20%短縮"
1261,16,0,"20","0","0","2022/03/31 7:00:00","2022/04/01 2:00:00","リーグポイント獲得量：20%UP"
1262,16,4,"30","0","0","2022/04/01 7:00:00","2022/04/02 2:00:00","アダプタブル出現率：30%UP"
1263,16,3,"20","0","0","2022/04/02 7:00:00","2022/04/03 2:00:00","サポートログクールタイム：20%短縮"
1264,16,0,"20","0","0","2022/04/03 7:00:00","2022/04/04 2:00:00","リーグポイント獲得量：20%UP"
1265,16,4,"30","0","0","2022/04/04 7:00:00","2022/04/05 2:00:00","アダプタブル出現率：30%UP"
1266,16,3,"20","0","0","2022/04/05 7:00:00","2022/04/06 2:00:00","サポートログクールタイム：20%短縮"
1267,16,0,"20","0","0","2022/04/06 7:00:00","2022/04/07 2:00:00","リーグポイント獲得量：20%UP"
1268,16,4,"30","0","0","2022/04/07 7:00:00","2022/04/08 2:00:00","アダプタブル出現率：30%UP"
1269,16,3,"20","0","0","2022/04/08 7:00:00","2022/04/09 2:00:00","サポートログクールタイム：20%短縮"
1270,16,0,"20","0","0","2022/04/09 7:00:00","2022/04/10 2:00:00","リーグポイント獲得量：20%UP"
1271,16,4,"30","0","0","2022/04/10 7:00:00","2022/04/11 2:00:00","アダプタブル出現率：30%UP"
1272,16,3,"20","0","0","2022/04/11 7:00:00","2022/04/12 2:00:00","サポートログクールタイム：20%短縮"
1273,16,6,"4","0","0","2022/04/12 7:00:00","2022/04/13 2:00:00","レアドロップ率アップ"
1274,16,6,"4","0","0","2022/04/13 7:00:00","2022/04/14 2:00:00","レアドロップ率アップ"
1275,16,0,"50","0","0","2022/04/14 7:00:00","2022/04/15 2:00:00","リーグポイント獲得量：50%UP"
1276,16,6,"4","0","0","2022/04/15 7:00:00","2022/04/16 2:00:00","レアドロップ率アップ"
1277,16,6,"4","0","0","2022/04/16 7:00:00","2022/04/17 2:00:00","レアドロップ率アップ"
1278,16,0,"50","0","0","2022/04/17 7:00:00","2022/04/18 2:00:00","リーグポイント獲得量：50%UP"
1279,16,6,"4","0","0","2022/04/18 7:00:00","2022/04/19 2:00:00","レアドロップ率アップ"
1280,16,6,"4","0","0","2022/04/19 7:00:00","2022/04/20 2:00:00","レアドロップ率アップ"
1281,16,0,"50","0","0","2022/04/20 7:00:00","2022/04/21 2:00:00","リーグポイント獲得量：50%UP"
1282,16,6,"4","0","0","2022/04/21 7:00:00","2022/04/22 2:00:00","レアドロップ率アップ"
1283,16,6,"4","0","0","2022/04/22 7:00:00","2022/04/23 2:00:00","レアドロップ率アップ"
1284,16,0,"50","0","0","2022/04/23 7:00:00","2022/04/24 2:00:00","リーグポイント獲得量：50%UP"
1285,16,6,"4","0","0","2022/04/24 7:00:00","2022/04/25 2:00:00","レアドロップ率アップ"
1286,16,6,"4","0","0","2022/04/25 7:00:00","2022/04/26 2:00:00","レアドロップ率アップ"
1287,16,0,"20","0","0","2022/04/26 7:00:00","2022/04/27 2:00:00","リーグポイント獲得量：20%UP"
1288,16,4,"30","0","0","2022/04/27 7:00:00","2022/04/28 2:00:00","アダプタブル出現率：30%UP"
1289,16,3,"20","0","0","2022/04/28 7:00:00","2022/04/29 2:00:00","サポートログクールタイム：20%短縮"
1290,16,0,"20","0","0","2022/04/29 7:00:00","2022/04/30 2:00:00","リーグポイント獲得量：20%UP"
1291,16,4,"30","0","0","2022/04/30 7:00:00","2022/05/01 2:00:00","アダプタブル出現率：30%UP"
1292,16,3,"20","0","0","2022/05/01 7:00:00","2022/05/02 2:00:00","サポートログクールタイム：20%短縮"
1293,16,0,"20","0","0","2022/05/02 7:00:00","2022/05/03 2:00:00","リーグポイント獲得量：20%UP"
1294,16,4,"30","0","0","2022/05/03 7:00:00","2022/05/04 2:00:00","アダプタブル出現率：30%UP"
1295,16,3,"20","0","0","2022/05/04 7:00:00","2022/05/05 2:00:00","サポートログクールタイム：20%短縮"
1296,16,0,"20","0","0","2022/05/05 7:00:00","2022/05/06 2:00:00","リーグポイント獲得量：20%UP"
1297,16,4,"30","0","0","2022/05/06 7:00:00","2022/05/07 2:00:00","アダプタブル出現率：30%UP"
1298,16,3,"20","0","0","2022/05/07 7:00:00","2022/05/08 2:00:00","サポートログクールタイム：20%短縮"
1299,16,0,"20","0","0","2022/05/08 7:00:00","2022/05/09 2:00:00","リーグポイント獲得量：20%UP"
1300,16,4,"30","0","0","2022/05/09 7:00:00","2022/05/10 2:00:00","アダプタブル出現率：30%UP"
1301,16,3,"20","0","0","2022/05/10 7:00:00","2022/05/11 2:00:00","サポートログクールタイム：20%短縮"
1302,16,0,"20","0","0","2022/05/11 7:00:00","2022/05/12 2:00:00","リーグポイント獲得量：20%UP"
1303,16,4,"30","0","0","2022/05/12 7:00:00","2022/05/13 2:00:00","アダプタブル出現率：30%UP"
1304,16,3,"20","0","0","2022/05/13 7:00:00","2022/05/14 2:00:00","サポートログクールタイム：20%短縮"
1305,16,0,"20","0","0","2022/05/14 7:00:00","2022/05/15 2:00:00","リーグポイント獲得量：20%UP"
1306,16,4,"30","0","0","2022/05/15 7:00:00","2022/05/16 2:00:00","アダプタブル出現率：30%UP"
1307,16,3,"20","0","0","2022/05/16 7:00:00","2022/05/17 2:00:00","サポートログクールタイム：20%短縮"
