// Keyword,UnitCollisionId,Name,Bone,Usually,Angry,TypeIndex,BeginX,BeginY,BeginZ,EndX,EndY,EndZ,Radius,SlashCoef,StrikeCoef,ThrustCoef,FireCoef,WaterCoef,AirCoef,EarthCoef,HolyCoef,DarkCoef,PoisonCoef,ParalysisCoef,SealedCoef,QuestionCoef,BlueRoseCoef,CharmCoef,BurningCoef,FlipCoef,DownCoef,KnockBackCoef
"MO_504_03",159,"フリュム","Spine1",True,False,0,0,-1,0,0,1.5,0,1.5,1,1,1,1,1,1,1,2,1,0.05,0.05,0.2,0.01,0.2,0,0,1,1,1
"MO_504_03",160,"フリュム","Hips",True,False,0,0,-2,0,0,2,0,1,1,1,1,1,1,1,1,2,1,0.05,0.05,0.2,0.01,0.2,0,0,1,1,1
"MO_504_03",161,"フリュム","Tail_04",True,False,0,0,-1.5,0,0,1.5,0,1,1,1,1,1,1,1,1,2,1,0.05,0.05,0.2,0.01,0.2,0,0,1,1,1
"MO_504_10",162,"ミーミル","Spine1",True,False,0,0,-1,0,0,1.5,0,1.5,1,1,1,0.5,0.5,1,1,2,1,0.05,0.05,0.2,0.01,0.2,0,0,1,1,1
"MO_504_10",163,"ミーミル","Hips",True,False,0,0,-2,0,0,2,0,1,1,1,1,0.5,0.5,1,1,2,1,0.05,0.05,0.2,0.01,0.2,0,0,1,1,1
"MO_504_10",164,"ミーミル","Tail_04",True,False,0,0,-1.5,0,0,1.5,0,1,1,1,1,0.5,0.5,1,1,2,1,0.05,0.05,0.2,0.01,0.2,0,0,1,1,1
"MO_504_11",165,"ベルゲルミル","Spine1",True,False,0,0,-1,0,0,1.5,0,1.5,1,1,1,2,0.5,1,1,1,1,0.05,0.05,0.2,0.01,0.01,0,0,1,1,1
"MO_504_11",166,"ベルゲルミル","Hips",True,False,0,0,-2,0,0,2,0,1,1,1,1,2,0.5,1,1,1,1,0.05,0.05,0.2,0.01,0.01,0,0,1,1,1
"MO_504_11",167,"ベルゲルミル","Tail_04",True,False,0,0,-1.5,0,0,1.5,0,1,1,1,1,2,0.5,1,1,1,1,0.05,0.05,0.2,0.01,0.01,0,0,1,1,1
"MO_504_03",168,"フリュム","Spine1",False,True,0,0,-1,0,0,1.5,0,1.5,1,1,1,1,1,1,1,2,1,0.05,0.05,0.2,0.01,0.2,0,0,0.2,0.2,1
"MO_504_03",169,"フリュム","Hips",False,True,0,0,-2,0,0,2,0,1,1,1,1,1,1,1,1,2,1,0.05,0.05,0.2,0.01,0.2,0,0,0.2,0.2,1
"MO_504_03",170,"フリュム","Tail_04",False,True,0,0,-1.5,0,0,1.5,0,1,1,1,1,1,1,1,1,2,1,0.05,0.05,0.2,0.01,0.2,0,0,0.2,0.2,1
"MO_504_10",171,"ミーミル","Spine1",False,True,0,0,-1,0,0,1.5,0,1.5,1,1,1,0.5,0.5,1,1,2,1,0.05,0.05,0.2,0.01,0.2,0,0,0.2,0.2,1
"MO_504_10",172,"ミーミル","Hips",False,True,0,0,-2,0,0,2,0,1,1,1,1,0.5,0.5,1,1,2,1,0.05,0.05,0.2,0.01,0.2,0,0,0.2,0.2,1
"MO_504_10",173,"ミーミル","Tail_04",False,True,0,0,-1.5,0,0,1.5,0,1,1,1,1,0.5,0.5,1,1,2,1,0.05,0.05,0.2,0.01,0.2,0,0,0.2,0.2,1
"MO_504_11",174,"ベルゲルミル","Spine1",False,True,0,0,-1,0,0,1.5,0,1.5,1,1,1,2,0.5,1,1,1,1,0.05,0.05,0.2,0.01,0.01,0,0,0.2,0.2,1
"MO_504_11",175,"ベルゲルミル","Hips",False,True,0,0,-2,0,0,2,0,1,1,1,1,2,0.5,1,1,1,1,0.05,0.05,0.2,0.01,0.01,0,0,0.2,0.2,1
"MO_504_11",176,"ベルゲルミル","Tail_04",False,True,0,0,-1.5,0,0,1.5,0,1,1,1,1,2,0.5,1,1,1,1,0.05,0.05,0.2,0.01,0.01,0,0,0.2,0.2,1
"MO_505_00",177,"ヘル","Spine1",True,False,0,0,0,0,0,1.5,0,1.5,0.5,0.5,1.5,1,0.5,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_00",178,"ヘル","Hips",True,False,0,0,0,0,0,0,0,1,0.5,0.5,1.5,1,0.5,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_00",179,"ヘル","Tail_01",True,False,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,1,0.5,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_00",180,"ヘル","Tail_02",True,False,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,1,0.5,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_00",181,"ヘル","Tail_03",True,False,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,1,0.5,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_00",182,"ヘル","Tail_04",True,False,0,0,-2,0,0,1.5,0,1.5,0.5,0.5,1.5,1,0.5,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_03",183,"ランドクリーズ","Spine1",True,False,0,0,0,0,0,2,0,1.5,0.5,0.5,1.5,2,1,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_03",184,"ランドクリーズ","Hips",True,False,0,0,0,0,0,0,0,1,0.5,0.5,1.5,2,1,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_03",185,"ランドクリーズ","Tail_01",True,False,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,2,1,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_03",186,"ランドクリーズ","Tail_02",True,False,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,2,1,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_03",187,"ランドクリーズ","Tail_03",True,False,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,2,1,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_03",188,"ランドクリーズ","Tail_04",True,False,0,0,-2,0,0,2,0,1.5,0.5,0.5,1.5,2,1,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_04",189,"ナンナ","Spine1",True,False,0,0,0,0,0,1.5,0,1.5,0.5,0.5,1.5,2,1,2,0.5,1,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_04",190,"ナンナ","Hips",True,False,0,0,0,0,0,0,0,1,0.5,0.5,1.5,2,1,2,0.5,1,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_04",191,"ナンナ","Tail_01",True,False,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,2,1,2,0.5,1,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_04",192,"ナンナ","Tail_02",True,False,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,2,1,2,0.5,1,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_04",193,"ナンナ","Tail_03",True,False,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,2,1,2,0.5,1,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_04",194,"ナンナ","Tail_04",True,False,0,0,-2,0,0,2,0,1.5,0.5,0.5,1.5,2,1,2,0.5,1,1,0.01,0.05,0.05,0.2,0.2,0,0,1,1,1
"MO_505_00",195,"ヘル","Spine1",False,True,0,0,0,0,0,1.5,0,1.5,0.5,0.5,1.5,1,0.5,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_00",196,"ヘル","Hips",False,True,0,0,0,0,0,0,0,1,0.5,0.5,1.5,1,0.5,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_00",197,"ヘル","Tail_01",False,True,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,1,0.5,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_00",198,"ヘル","Tail_02",False,True,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,1,0.5,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_00",199,"ヘル","Tail_03",False,True,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,1,0.5,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_00",200,"ヘル","Tail_04",False,True,0,0,-2,0,0,1.5,0,1.5,0.5,0.5,1.5,1,0.5,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_03",201,"ランドクリーズ","Spine1",False,True,0,0,0,0,0,2,0,1.5,0.5,0.5,1.5,2,1,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_03",202,"ランドクリーズ","Hips",False,True,0,0,0,0,0,0,0,1,0.5,0.5,1.5,2,1,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_03",203,"ランドクリーズ","Tail_01",False,True,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,2,1,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_03",204,"ランドクリーズ","Tail_02",False,True,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,2,1,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_03",205,"ランドクリーズ","Tail_03",False,True,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,2,1,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_03",206,"ランドクリーズ","Tail_04",False,True,0,0,-2,0,0,2,0,1.5,0.5,0.5,1.5,2,1,2,0.5,2,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_04",207,"ナンナ","Spine1",False,True,0,0,0,0,0,1.5,0,1.5,0.5,0.5,1.5,2,1,2,0.5,1,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_04",208,"ナンナ","Hips",False,True,0,0,0,0,0,0,0,1,0.5,0.5,1.5,2,1,2,0.5,1,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_04",209,"ナンナ","Tail_01",False,True,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,2,1,2,0.5,1,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_04",210,"ナンナ","Tail_02",False,True,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,2,1,2,0.5,1,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_04",211,"ナンナ","Tail_03",False,True,0,0,-1.5,0,0,1.5,0,1.5,0.5,0.5,1.5,2,1,2,0.5,1,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_04",212,"ナンナ","Tail_04",False,True,0,0,-2,0,0,2,0,1.5,0.5,0.5,1.5,2,1,2,0.5,1,1,0.01,0.05,0.05,0.2,0.2,0,0,0.2,0.2,1
"MO_505_01",213,"スカジ","Spine1",True,False,0,0,0,0,0,1.5,0,1.5,1,1,1,0.5,2,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_01",214,"スカジ","Hips",True,False,0,0,-2.5,0,0,1,0,1,1,1,1,0.5,2,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_01",215,"スカジ","LeftHand1",True,False,0,-0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_01",216,"スカジ","LeftHand2",True,False,0,-0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_01",217,"スカジ","RightHand1",True,False,0,0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_01",218,"スカジ","RightHand2",True,False,0,0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_02",219,"ヤールンサクサ","Spine1",True,False,0,0,0,0,0,1.5,0,1.5,1,1,1,0.5,2,1,1,0.5,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_02",220,"ヤールンサクサ","Hips",True,False,0,0,-2.5,0,0,1,0,1,1,1,1,0.5,2,1,1,0.5,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_02",221,"ヤールンサクサ","LeftHand1",True,False,0,-0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,0.5,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_02",222,"ヤールンサクサ","LeftHand2",True,False,0,-0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,0.5,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_02",223,"ヤールンサクサ","RightHand1",True,False,0,0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,0.5,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_02",224,"ヤールンサクサ","RightHand2",True,False,0,0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,0.5,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_05",225,"アウルボダ","Spine1",True,False,0,0,0,0,0,1.5,0,1.5,1,1,1,2,0.5,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_05",226,"アウルボダ","Hips",True,False,0,0,-2.5,0,0,1,0,1,1,1,1,2,0.5,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_05",227,"アウルボダ","LeftHand1",True,False,0,-0.75,0,-2,0,0,2,0.5,1,1,1,2,0.5,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_05",228,"アウルボダ","LeftHand2",True,False,0,-0.75,0,-2,0,0,2,0.5,1,1,1,2,0.5,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_05",229,"アウルボダ","RightHand1",True,False,0,0.75,0,-2,0,0,2,0.5,1,1,1,2,0.5,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_05",230,"アウルボダ","RightHand2",True,False,0,0.75,0,-2,0,0,2,0.5,1,1,1,2,0.5,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,1,1,1
"MO_505_01",231,"スカジ","Spine1",False,True,0,0,0,0,0,1.5,0,1.5,1,1,1,0.5,2,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_01",232,"スカジ","Hips",False,True,0,0,-2.5,0,0,1,0,1,1,1,1,0.5,2,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_01",233,"スカジ","LeftHand1",False,True,0,-0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_01",234,"スカジ","LeftHand2",False,True,0,-0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_01",235,"スカジ","RightHand1",False,True,0,0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_01",236,"スカジ","RightHand2",False,True,0,0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_02",237,"ヤールンサクサ","Spine1",False,True,0,0,0,0,0,1.5,0,1.5,1,1,1,0.5,2,1,1,0.5,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_02",238,"ヤールンサクサ","Hips",False,True,0,0,-2.5,0,0,1,0,1,1,1,1,0.5,2,1,1,0.5,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_02",239,"ヤールンサクサ","LeftHand1",False,True,0,-0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,0.5,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_02",240,"ヤールンサクサ","LeftHand2",False,True,0,-0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,0.5,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_02",241,"ヤールンサクサ","RightHand1",False,True,0,0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,0.5,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_02",242,"ヤールンサクサ","RightHand2",False,True,0,0.75,0,-2,0,0,2,0.5,1,1,1,0.5,2,1,1,0.5,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_05",243,"アウルボダ","Spine1",False,True,0,0,0,0,0,1.5,0,1.5,1,1,1,2,0.5,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_05",244,"アウルボダ","Hips",False,True,0,0,-2.5,0,0,1,0,1,1,1,1,2,0.5,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_05",245,"アウルボダ","LeftHand1",False,True,0,-0.75,0,-2,0,0,2,0.5,1,1,1,2,0.5,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_05",246,"アウルボダ","LeftHand2",False,True,0,-0.75,0,-2,0,0,2,0.5,1,1,1,2,0.5,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_05",247,"アウルボダ","RightHand1",False,True,0,0.75,0,-2,0,0,2,0.5,1,1,1,2,0.5,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_505_05",248,"アウルボダ","RightHand2",False,True,0,0.75,0,-2,0,0,2,0.5,1,1,1,2,0.5,1,1,1,1,0.01,0.2,0.05,0.01,0.2,0,0,0.2,0.2,1
"MO_508_00",249,"スィアチ","Spine1",True,False,0,0,0,0,0,1.5,0,1,1,1,1.5,2,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,1
"MO_508_00",250,"スィアチ","Hips",True,False,0,0,0,0,0,-1,0,1,1,1,1.5,2,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,1
"MO_508_00",251,"スィアチ","RightWing_04",True,False,0,-2,-2.5,-0.5,2,1,0.5,-1,1,1,1.5,2,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,1
"MO_508_00",252,"スィアチ","LeftWing_04",True,False,0,-2,-2.5,-0.5,2,1,0.5,-1,1,1,1.5,2,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,1
"MO_508_01",253,"フレースヴェルグ","Spine1",True,False,0,0,0,0,0,1.5,0,1,1,1,1.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,1
"MO_508_01",254,"フレースヴェルグ","Hips",True,False,0,0,0,0,0,-1,0,1,1,1,1.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,1
"MO_508_01",255,"フレースヴェルグ","RightWing_04",True,False,0,-2,-2.5,-0.5,2,1,0.5,-1,1,1,1.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,1
"MO_508_01",256,"フレースヴェルグ","LeftWing_04",True,False,0,-2,-2.5,-0.5,2,1,0.5,-1,1,1,1.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,1
"MO_508_02",257,"フィヨルズヴァルトニル","Spine1",True,False,0,0,0,0,0,1.5,0,1,1,1,1.5,1,0.5,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,1
"MO_508_02",258,"フィヨルズヴァルトニル","Hips",True,False,0,0,0,0,0,-1,0,1,1,1,1.5,1,0.5,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,1
"MO_508_02",259,"フィヨルズヴァルトニル","RightWing_04",True,False,0,-2,-2.5,-0.5,2,1,0.5,-1,1,1,1.5,1,0.5,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,1
"MO_508_02",260,"フィヨルズヴァルトニル","LeftWing_04",True,False,0,-2,-2.5,-0.5,2,1,0.5,-1,1,1,1.5,1,0.5,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,1
"MO_508_00",261,"スィアチ","Spine1",False,True,0,0,0,0,0,1.5,0,1,1,1,1.5,2,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_508_00",262,"スィアチ","Hips",False,True,0,0,0,0,0,-1,0,1,1,1,1.5,2,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_508_00",263,"スィアチ","RightWing_04",False,True,0,-2,-2.5,-0.5,2,1,0.5,-1,1,1,1.5,2,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_508_00",264,"スィアチ","LeftWing_04",False,True,0,-2,-2.5,-0.5,2,1,0.5,-1,1,1,1.5,2,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_508_01",265,"フレースヴェルグ","Spine1",False,True,0,0,0,0,0,1.5,0,1,1,1,1.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_508_01",266,"フレースヴェルグ","Hips",False,True,0,0,0,0,0,-1,0,1,1,1,1.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_508_01",267,"フレースヴェルグ","RightWing_04",False,True,0,-2,-2.5,-0.5,2,1,0.5,-1,1,1,1.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_508_01",268,"フレースヴェルグ","LeftWing_04",False,True,0,-2,-2.5,-0.5,2,1,0.5,-1,1,1,1.5,1,1,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_508_02",269,"フィヨルズヴァルトニル","Spine1",False,True,0,0,0,0,0,1.5,0,1,1,1,1.5,1,0.5,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_508_02",270,"フィヨルズヴァルトニル","Hips",False,True,0,0,0,0,0,-1,0,1,1,1,1.5,1,0.5,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_508_02",271,"フィヨルズヴァルトニル","RightWing_04",False,True,0,-2,-2.5,-0.5,2,1,0.5,-1,1,1,1.5,1,0.5,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_508_02",272,"フィヨルズヴァルトニル","LeftWing_04",False,True,0,-2,-2.5,-0.5,2,1,0.5,-1,1,1,1.5,1,0.5,2,0.5,1,1,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,1
"MO_509_00",273,"ヨルムンガンド","Spine1",True,False,0,0,0,0,0,0,1,1,1,1,1,0.5,2,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,0
"MO_509_00",274,"ヨルムンガンド","Tail_01",True,False,0,0,0,0,0,0,0,1,1,1,1,0.5,2,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,0
"MO_509_00",275,"ヨルムンガンド","Tail_02",True,False,0,0,0,0,0,0,0,0.5,1,1,1,0.5,2,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,0
"MO_509_00",276,"ヨルムンガンド","Tail_03",True,False,0,0,0,0,0,0,0,0.4,1,1,1,0.5,2,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,0
"MO_509_00",277,"ヨルムンガンド","Tail_04",True,False,0,0,0,0,0,0,0,0.3,1,1,1,0.5,2,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,0
"MO_509_00",278,"ヨルムンガンド","Head1",True,False,0,0,0,0,0,0,0,0.5,1.5,1.5,1.5,0.5,2,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,0.5
"MO_509_00",279,"ヨルムンガンド","Head2",True,False,0,0,0,0,0,0,0,0.5,1.5,1.5,1.5,0.5,2,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,0.5
"MO_509_00",280,"ヨルムンガンド","Head3",True,False,0,0,0,0,0,0,0,0.5,1.5,1.5,1.5,0.5,2,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,1,0.5
"MO_509_01",281,"ニーズヘッグ","Spine1",True,False,0,0,0,0,0,0,1,1,1,1,1,0.5,1,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,0.4,0
"MO_509_01",282,"ニーズヘッグ","Tail_01",True,False,0,0,0,0,0,0,0,1,1,1,1,0.5,1,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,0.4,0
"MO_509_01",283,"ニーズヘッグ","Tail_02",True,False,0,0,0,0,0,0,0,0.5,1,1,1,0.5,1,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,0.4,0
"MO_509_01",284,"ニーズヘッグ","Tail_03",True,False,0,0,0,0,0,0,0,0.4,1,1,1,0.5,1,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,0.4,0
"MO_509_01",285,"ニーズヘッグ","Tail_04",True,False,0,0,0,0,0,0,0,0.3,1,1,1,0.5,1,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,0.4,0
"MO_509_01",286,"ニーズヘッグ","Head1",True,False,0,0,0,0,0,0,0,0.5,1.5,1.5,1.5,0.5,1,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,0.4,0.5
"MO_509_01",287,"ニーズヘッグ","Head2",True,False,0,0,0,0,0,0,0,0.5,1.5,1.5,1.5,0.5,1,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,0.4,0.5
"MO_509_01",288,"ニーズヘッグ","Head3",True,False,0,0,0,0,0,0,0,0.5,1.5,1.5,1.5,0.5,1,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,1,0.4,0.5
"MO_509_00",289,"ヨルムンガンド","Spine1",False,True,0,0,0,0,0,0,1,1,1,1,1,0.5,2,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,0
"MO_509_00",290,"ヨルムンガンド","Tail_01",False,True,0,0,0,0,0,0,0,1,1,1,1,0.5,2,0.5,2,1,1,0.2,0.05,0.05,0.05,0.2,0,0,0.2,0.2,0
