// SkillTableId,SkillTableSubId,Level,AwakeningId,SkillId
1068,105000060,6,0,30302
1069,105000060,10,0,30110
1070,105000060,13,0,10014
1071,105000060,16,0,30044
1072,105000060,20,0,10013
1073,105000060,25,0,30041
1074,105000060,30,0,30309
1075,105000060,40,0,30009
1076,105000060,50,0,30303
1077,105000060,1,1,30062
1078,105000060,1,2,30101
1079,105000060,1,3,30103
1080,105000060,1,4,30046
1081,105000060,1,5,30064
1082,105000070,1,0,10005
1083,105000070,1,0,10003
1084,105000070,1,0,30002
1085,105000070,3,0,30019
1086,105000070,6,0,10013
1087,105000070,10,0,30020
1088,105000070,13,0,10014
1089,105000070,16,0,30023
1090,105000070,20,0,10002
1091,105000070,25,0,30047
1092,105000070,30,0,10004
1093,105000070,40,0,30048
1094,105000070,50,0,30051
1095,105000070,1,1,30065
1096,105000070,1,2,30046
1097,105000070,1,3,30063
1098,105000070,1,4,30054
1099,105000070,1,5,30055
1100,105000080,1,0,10008
1101,105000080,1,0,10003
1102,105000080,1,0,10004
1103,105000080,3,0,30006
1104,105000080,6,0,10001
1105,105000080,10,0,30072
1106,105000080,13,0,10014
1107,105000080,16,0,30008
1108,105000080,20,0,10002
1109,105000080,25,0,30071
1110,105000080,30,0,10006
1111,105000080,40,0,30059
1112,105000080,50,0,10005
1113,105000080,1,1,30100
1114,105000080,1,2,30062
1115,105000080,1,3,30102
1116,105000080,1,4,30120
1117,105000080,1,5,30121
1118,105000090,1,0,9006
1119,105000090,1,0,9003
1120,105000090,1,0,9009
1121,105000090,3,0,30016
1122,105000090,6,0,9005
1123,105000090,10,0,30013
1124,105000090,13,0,9001
1125,105000090,16,0,30012
1126,105000090,20,0,9011
1127,105000090,25,0,30001
1128,105000090,30,0,9013
1129,105000090,40,0,30006
1130,105000090,50,0,30009
1131,105000090,1,1,9014
1132,105000090,1,2,30100
1133,105000090,1,3,30101
1134,105000090,1,4,30056
1135,105000090,1,5,30121
1136,105000100,1,0,10008
1137,105000100,1,0,10003
1138,105000100,1,0,30107
1139,105000100,3,0,30009
1140,105000100,6,0,10014
1141,105000100,10,0,30011
1142,105000100,13,0,10006
1143,105000100,16,0,30108
1144,105000100,20,0,10002
1145,105000100,25,0,30059
1146,105000100,30,0,10005
1147,105000100,40,0,30060
1148,105000100,50,0,10004
1149,105000100,1,1,10015
1150,105000100,1,2,30101
1151,105000100,1,3,30113
1152,105000100,1,4,30103
1153,105000100,1,5,30109
1154,105000110,1,0,10008
1155,105000110,1,0,10002
1156,105000110,1,0,10006
1157,105000110,3,0,30006
1158,105000110,6,0,10014
1159,105000110,10,0,30008
1160,105000110,13,0,10003
1161,105000110,16,0,30059
1162,105000110,20,0,10005
1163,105000110,25,0,30058
1164,105000110,30,0,10004
1165,105000110,40,0,30060
1166,105000110,50,0,10001
1167,105000110,1,1,10015
1168,105000110,1,2,30100
1169,105000110,1,3,30102
1170,105000110,1,4,30120
1171,105000110,1,5,30121
1172,105000120,1,0,10005
1173,105000120,1,0,30007
1174,105000120,1,0,10014
1175,105000120,3,0,30002
1176,105000120,6,0,10002
1177,105000120,10,0,30010
1178,105000120,13,0,10008
1179,105000120,16,0,30019
1180,105000120,20,0,10012
1181,105000120,25,0,30020
1182,105000120,30,0,10013
1183,105000120,40,0,30023
1184,105000120,50,0,30005
1185,105000120,1,1,10015
1186,105000120,1,2,30056
1187,105000120,1,3,30053
1188,105000120,1,4,30063
1189,105000120,1,5,30065
1190,105000130,1,0,10008
1191,105000130,1,0,10002
1192,105000130,1,0,10013
1193,105000130,3,0,30001
1194,105000130,6,0,10014
1195,105000130,10,0,30300
1196,105000130,13,0,10006
1197,105000130,16,0,30301
1198,105000130,20,0,10004
1199,105000130,25,0,30302
1200,105000130,30,0,30303
1201,105000130,40,0,30308
1202,105000130,50,0,30309
1203,105000130,1,1,10015
1204,105000130,1,2,30062
1205,105000130,1,3,30100
1206,105000130,1,4,30101
1207,105000130,1,5,30121
1208,106000010,1,0,4011
1209,106000010,1,0,4003
1210,106000010,1,0,30402
1211,106000010,3,0,30067
1212,106000010,6,0,4014
1213,106000010,10,0,30000
1214,106000010,13,0,4012
1215,106000010,16,0,30401
1216,106000010,20,0,4004
1217,106000010,25,0,30403
1218,106000010,30,0,4001
1219,106000010,40,0,30404
1220,106000010,50,0,4015
1221,106000010,1,1,30100
1222,106000010,1,2,30101
1223,106000010,1,3,30056
1224,106000010,1,4,30120
1225,106000010,1,5,30121
1226,106000020,1,0,9009
1227,106000020,1,0,9012
1228,106000020,1,0,30403
1229,106000020,3,0,30007
1230,106000020,6,0,9004
1231,106000020,10,0,30010
1232,106000020,13,0,30404
1233,106000020,16,0,30000
1234,106000020,20,0,9005
1235,106000020,25,0,30071
1236,106000020,30,0,9001
1237,106000020,40,0,30072
1238,106000020,50,0,9011
1239,106000020,1,1,30056
1240,106000020,1,2,30054
1241,106000020,1,3,30055
1242,106000020,1,4,30104
1243,106000020,1,5,30105
1244,106000030,1,0,4012
1245,106000030,1,0,4001
1246,106000030,1,0,30067
1247,106000030,3,0,30403
1248,106000030,6,0,4014
1249,106000030,10,0,30001
1250,106000030,13,0,30404
1251,106000030,16,0,30110
1252,106000030,20,0,4004
1253,106000030,25,0,30070
1254,106000030,30,0,4017
1255,106000030,40,0,30009
1256,106000030,50,0,30011
1257,106000030,1,1,30101
1258,106000030,1,2,30062
1259,106000030,1,3,30103
1260,106000030,1,4,30046
1261,106000030,1,5,30064
1262,106000040,1,0,4011
1263,106000040,1,0,30400
1264,106000040,1,0,4013
1265,106000040,3,0,30007
1266,106000040,6,0,30401
1267,106000040,10,0,30010
1268,106000040,13,0,30402
1269,106000040,16,0,30057
1270,106000040,20,0,4004
1271,106000040,25,0,30058
1272,106000040,30,0,4014
1273,106000040,40,0,30060
1274,106000040,50,0,30059
1275,106000040,1,1,30054
1276,106000040,1,2,30055
1277,106000040,1,3,30056
1278,106000040,1,4,30104
1279,106000040,1,5,30105
1280,106000050,1,0,10001
1281,106000050,1,0,30406
1282,106000050,1,0,30002
1283,106000050,3,0,30405
1284,106000050,6,0,10012
1285,106000050,10,0,30066
1286,106000050,13,0,10014
1287,106000050,16,0,30058
1288,106000050,20,0,10002
1289,106000050,25,0,30060
1290,106000050,30,0,10006
1291,106000050,40,0,30059
1292,106000050,50,0,10004
1293,106000050,1,1,30106
1294,106000050,1,2,30063
1295,106000050,1,3,30056
1296,106000050,1,4,30104
1297,106000050,1,5,30105
1298,106000060,1,0,4012
1299,106000060,1,0,30405
1300,106000060,1,0,30002
1301,106000060,3,0,30066
1302,106000060,6,0,30406
1303,106000060,10,0,30007
1304,106000060,13,0,4004
1305,106000060,16,0,30010
1306,106000060,20,0,30401
1307,106000060,25,0,30402
1308,106000060,30,0,4003
1309,106000060,40,0,30403
1310,106000060,50,0,30404
1311,106000060,1,1,30106
1312,106000060,1,2,30054
1313,106000060,1,3,30055
1314,106000060,1,4,30104
1315,106000060,1,5,30105
1316,106000070,1,0,4012
1317,106000070,1,0,30400
1318,106000070,1,0,4013
1319,106000070,3,0,30069
1320,106000070,6,0,4014
1321,106000070,10,0,30405
1322,106000070,13,0,4004
1323,106000070,16,0,30406
1324,106000070,20,0,4015
1325,106000070,25,0,30057
1326,106000070,30,0,30407
1327,106000070,40,0,30006
1328,106000070,50,0,30008
1329,106000070,1,1,30062
1330,106000070,1,2,30100
1331,106000070,1,3,30102
1332,106000070,1,4,30120
1333,106000070,1,5,30121
1334,106000080,1,0,4002
1335,106000080,1,0,4001
1336,106000080,1,0,30404
1337,106000080,3,0,30067
1338,106000080,6,0,4015
1339,106000080,10,0,30403
1340,106000080,13,0,4004
1341,106000080,16,0,30069
1342,106000080,20,0,4012
1343,106000080,25,0,30070
1344,106000080,30,0,4003
1345,106000080,40,0,30407
1346,106000080,50,0,4014
1347,106000080,1,1,30100
1348,106000080,1,2,30101
1349,106000080,1,3,30056
1350,106000080,1,4,30120
1351,106000080,1,5,30121
1352,106000090,1,0,3012
1353,106000090,1,0,30400
1354,106000090,1,0,30002
1355,106000090,3,0,30057
1356,106000090,6,0,3005
1357,106000090,10,0,30058
1358,106000090,13,0,3016
1359,106000090,16,0,30401
1360,106000090,20,0,3002
1361,106000090,25,0,30402
1362,106000090,30,0,3001
1363,106000090,40,0,30007
1364,106000090,50,0,30010
1365,106000090,1,1,3015
1366,106000090,1,2,30104
1367,106000090,1,3,30105
1368,106000090,1,4,30056
1369,106000090,1,5,30065
1370,106000100,1,0,4002
1371,106000100,1,0,4003
1372,106000100,1,0,30402
1373,106000100,3,0,30401
1374,106000100,6,0,4004
1375,106000100,10,0,30407
1376,106000100,13,0,4016
1377,106000100,16,0,30057
1378,106000100,20,0,4017
1379,106000100,25,0,30058
1380,106000100,30,0,4015
1381,106000100,40,0,30060
1382,106000100,50,0,4014
1383,106000100,1,1,4005
1384,106000100,1,2,30100
1385,106000100,1,3,30101
1386,106000100,1,4,30120
1387,106000100,1,5,30121
1388,106000110,1,0,4012
1389,106000110,1,0,4003
1390,106000110,1,0,30069
1391,106000110,3,0,4011
1392,106000110,6,0,4004
1393,106000110,10,0,4002
1394,106000110,13,0,4015
1395,106000110,16,0,4013
1396,106000110,20,0,4016
1397,106000110,25,0,4017
1398,106000110,30,0,4014
1399,106000110,40,0,30407
1400,106000110,50,0,30060
1401,106000110,1,1,4005
1402,106000110,1,2,30100
1403,106000110,1,3,30102
1404,106000110,1,4,30120
1405,106000110,1,5,30121
1406,106000120,1,0,30400
1407,106000120,1,0,30002
1408,106000120,1,0,4004
1409,106000120,3,0,30407
1410,106000120,6,0,4003
1411,106000120,10,0,30007
1412,106000120,13,0,4011
1413,106000120,16,0,30010
1414,106000120,20,0,4013
1415,106000120,25,0,30406
1416,106000120,30,0,4017
1417,106000120,40,0,30405
1418,106000120,50,0,30005
1419,106000120,1,1,4005
1420,106000120,1,2,30104
1421,106000120,1,3,30105
1422,106000120,1,4,30053
1423,106000120,1,5,30065
1424,106000130,1,0,4002
1425,106000130,1,0,30400
1426,106000130,1,0,4016
1427,106000130,3,0,30067
1428,106000130,6,0,4004
1429,106000130,10,0,30057
1430,106000130,13,0,30407
1431,106000130,16,0,30058
1432,106000130,20,0,30403
1433,106000130,25,0,30404
1434,106000130,30,0,4017
1435,106000130,40,0,30401
1436,106000130,50,0,30402
1437,106000130,1,1,4005
1438,106000130,1,2,30100
1439,106000130,1,3,30101
1440,106000130,1,4,30064
1441,106000130,1,5,30121
1442,107000010,1,0,6001
1443,107000010,1,0,6009
1444,107000010,1,0,6012
1445,107000010,3,0,30107
1446,107000010,6,0,6002
1447,107000010,10,0,30006
1448,107000010,13,0,6004
1449,107000010,16,0,30009
1450,107000010,20,0,6013
1451,107000010,25,0,30071
1452,107000010,30,0,6011
1453,107000010,40,0,30072
1454,107000010,50,0,6003
1455,107000010,1,1,30100
1456,107000010,1,2,30101
1457,107000010,1,3,30062
1458,107000010,1,4,30120
1459,107000010,1,5,30121
1460,107000020,1,0,1002
1461,107000020,1,0,1012
1462,107000020,1,0,30112
1463,107000020,3,0,30107
1464,107000020,6,0,1015
1465,107000020,10,0,30110
1466,107000020,13,0,1009
1467,107000020,16,0,30108
1468,107000020,20,0,1016
1469,107000020,25,0,30009
1470,107000020,30,0,1011
1471,107000020,40,0,30011
1472,107000020,50,0,1014
1473,107000020,1,1,30101
1474,107000020,1,2,30062
1475,107000020,1,3,30113
1476,107000020,1,4,30103
1477,107000020,1,5,30109
1478,107000030,1,0,6001
1479,107000030,1,0,6002
1480,107000030,1,0,6010
1481,107000030,3,0,6009
1482,107000030,6,0,6007
1483,107000030,10,0,30012
1484,107000030,13,0,6014
1485,107000030,16,0,30006
1486,107000030,20,0,6013
1487,107000030,25,0,30072
1488,107000030,30,0,6003
1489,107000030,40,0,30071
1490,107000030,50,0,30008
1491,107000030,1,1,30100
1492,107000030,1,2,30102
1493,107000030,1,3,30062
1494,107000030,1,4,30120
1495,107000030,1,5,30121
1496,107000040,1,0,6001
1497,107000040,1,0,6007
1498,107000040,1,0,6011
1499,107000040,3,0,30006
1500,107000040,6,0,6004
1501,107000040,10,0,30009
1502,107000040,13,0,6002
1503,107000040,16,0,30107
1504,107000040,20,0,6013
1505,107000040,25,0,30071
1506,107000040,30,0,6009
1507,107000040,40,0,30072
1508,107000040,50,0,6003
1509,107000040,1,1,30062
1510,107000040,1,2,30100
1511,107000040,1,3,30101
1512,107000040,1,4,30120
1513,107000040,1,5,30121
1514,107000050,1,0,9001
1515,107000050,1,0,9007
1516,107000050,1,0,9006
1517,107000050,3,0,9012
1518,107000050,6,0,9011
1519,107000050,10,0,9003
1520,107000050,13,0,9005
1521,107000050,16,0,30006
1522,107000050,20,0,9009
1523,107000050,25,0,30071
1524,107000050,30,0,9004
1525,107000050,40,0,30072
1526,107000050,50,0,30008
1527,107000050,1,1,30100
1528,107000050,1,2,30062
1529,107000050,1,3,30102
1530,107000050,1,4,30120
1531,107000050,1,5,30121
1532,107000060,1,0,6004
1533,107000060,1,0,6011
1534,107000060,1,0,30107
1535,107000060,3,0,6001
1536,107000060,6,0,30009
1537,107000060,10,0,6002
1538,107000060,13,0,6013
1539,107000060,16,0,30110
1540,107000060,20,0,6007
1541,107000060,25,0,30108
1542,107000060,30,0,6012
1543,107000060,40,0,30071
1544,107000060,50,0,30011
1545,107000060,1,1,30101
1546,107000060,1,2,30113
1547,107000060,1,3,30103
1548,107000060,1,4,30062
1549,107000060,1,5,30109
1550,107000070,1,0,6010
1551,107000070,1,0,6004
1552,107000070,1,0,6014
1553,107000070,3,0,30012
1554,107000070,6,0,6001
1555,107000070,10,0,30040
1556,107000070,13,0,6013
1557,107000070,16,0,30001
1558,107000070,20,0,6007
1559,107000070,25,0,30006
1560,107000070,30,0,6003
1561,107000070,40,0,30009
1562,107000070,50,0,6011
1563,107000070,1,1,30100
1564,107000070,1,2,30101
1565,107000070,1,3,30062
1566,107000070,1,4,30120
1567,107000070,1,5,30121
1568,107000080,1,0,6002
1569,107000080,1,0,6007
1570,107000080,1,0,6003
1571,107000080,3,0,6001
1572,107000080,6,0,6009
1573,107000080,10,0,6012
1574,107000080,13,0,6013
1575,107000080,16,0,30006
1576,107000080,20,0,6011
1577,107000080,25,0,30008
1578,107000080,30,0,6004
1579,107000080,40,0,30060
1580,107000080,50,0,30072
1581,107000080,1,1,30062
1582,107000080,1,2,30100
1583,107000080,1,3,30102
1584,107000080,1,4,30120
1585,107000080,1,5,30121
1586,107000090,1,0,12005
1587,107000090,1,0,12006
1588,107000090,1,0,12001
1589,107000090,3,0,30107
1590,107000090,6,0,12010
1591,107000090,10,0,30006
1592,107000090,13,0,12003
1593,107000090,16,0,30009
1594,107000090,20,0,12004
1595,107000090,25,0,30115
1596,107000090,30,0,12009
1597,107000090,40,0,30108
1598,107000090,50,0,30060
1599,107000090,1,1,12011
1600,107000090,1,2,30100
1601,107000090,1,3,30101
1602,107000090,1,4,30120
1603,107000090,1,5,30121
1604,107000100,1,0,6001
1605,107000100,1,0,6009
1606,107000100,1,0,6012
1607,107000100,3,0,30006
1608,107000100,6,0,6013
1609,107000100,10,0,30008
1610,107000100,13,0,6004
1611,107000100,16,0,30072
1612,107000100,20,0,6011
1613,107000100,25,0,6002
1614,107000100,30,0,6007
1615,107000100,40,0,6003
1616,107000100,50,0,30071
1617,107000100,1,1,6005
1618,107000100,1,2,30100
1619,107000100,1,3,30102
1620,107000100,1,4,30120
1621,107000100,1,5,30121
1622,107000110,1,0,6010
1623,107000110,1,0,6007
1624,107000110,1,0,6013
1625,107000110,3,0,30012
1626,107000110,6,0,6003
1627,107000110,10,0,30006
1628,107000110,13,0,6014
1629,107000110,16,0,6002
1630,107000110,20,0,6011
1631,107000110,25,0,6001
1632,107000110,30,0,6009
1633,107000110,40,0,30008
1634,107000110,50,0,6004
1635,107000110,1,1,6005
1636,107000110,1,2,30100
1637,107000110,1,3,30102
1638,107000110,1,4,30120
1639,107000110,1,5,30121
1640,107000120,1,0,6010
1641,107000120,1,0,6004
1642,107000120,1,0,6011
1643,107000120,3,0,30001
1644,107000120,6,0,6013
1645,107000120,10,0,30012
1646,107000120,13,0,6001
1647,107000120,16,0,30040
1648,107000120,20,0,6009
1649,107000120,25,0,30006
1650,107000120,30,0,6014
1651,107000120,40,0,30009
1652,107000120,50,0,30071
1653,107000120,1,1,6005
1654,107000120,1,2,30100
1655,107000120,1,3,30101
1656,107000120,1,4,30062
1657,107000120,1,5,30121
1658,108000010,1,0,9007
1659,108000010,1,0,9012
1660,108000010,1,0,30107
1661,108000010,3,0,30009
1662,108000010,6,0,9009
1663,108000010,10,0,30011
1664,108000010,13,0,9001
1665,108000010,16,0,30110
1666,108000010,20,0,9005
1667,108000010,25,0,30071
1668,108000010,30,0,9011
1669,108000010,40,0,30108
1670,108000010,50,0,9004
1671,108000010,1,1,30101
1672,108000010,1,2,30113
1673,108000010,1,3,30103
1674,108000010,1,4,30062
1675,108000010,1,5,30109
1676,108000020,1,0,12005
1677,108000020,1,0,12003
1678,108000020,1,0,30110
1679,108000020,3,0,30107
1680,108000020,6,0,12009
1681,108000020,10,0,30009
1682,108000020,13,0,12001
1683,108000020,16,0,30115
1684,108000020,20,0,12010
1685,108000020,25,0,30071
1686,108000020,30,0,12002
1687,108000020,40,0,30108
1688,108000020,50,0,30011
1689,108000020,1,1,30062
1690,108000020,1,2,30101
1691,108000020,1,3,30113
1692,108000020,1,4,30103
1693,108000020,1,5,30109
1694,108000030,1,0,9001
1695,108000030,1,0,9011
1696,108000030,1,0,9009
1697,108000030,3,0,30107
1698,108000030,6,0,9006
1699,108000030,10,0,30009
1700,108000030,13,0,9003
1701,108000030,16,0,30108
1702,108000030,20,0,9005
1703,108000030,25,0,30110
1704,108000030,30,0,9004
1705,108000030,40,0,30071
1706,108000030,50,0,9012
1707,108000030,1,1,30101
1708,108000030,1,2,30113
1709,108000030,1,3,30103
1710,108000030,1,4,30062
1711,108000030,1,5,30109
1712,108000040,1,0,9001
1713,108000040,1,0,9012
1714,108000040,1,0,9009
1715,108000040,3,0,30107
1716,108000040,6,0,9007
1717,108000040,10,0,30006
1718,108000040,13,0,9011
1719,108000040,16,0,30009
1720,108000040,20,0,9005
1721,108000040,25,0,30108
1722,108000040,30,0,9003
1723,108000040,40,0,30072
1724,108000040,50,0,9004
1725,108000040,1,1,30062
1726,108000040,1,2,30100
1727,108000040,1,3,30101
1728,108000040,1,4,30120
1729,108000040,1,5,30121
1730,108000050,1,0,6001
1731,108000050,1,0,6004
1732,108000050,1,0,30009
1733,108000050,3,0,30001
1734,108000050,6,0,6011
1735,108000050,10,0,30306
1736,108000050,13,0,6013
1737,108000050,16,0,30043
1738,108000050,20,0,6002
1739,108000050,25,0,30011
1740,108000050,30,0,6009
1741,108000050,40,0,6007
1742,108000050,50,0,30307
1743,108000050,1,1,30046
1744,108000050,1,2,30062
1745,108000050,1,3,30101
1746,108000050,1,4,30103
1747,108000050,1,5,30064
1748,108000060,1,0,9006
1749,108000060,1,0,9012
1750,108000060,1,0,9004
1751,108000060,3,0,30006
1752,108000060,6,0,9001
1753,108000060,10,0,30107
1754,108000060,13,0,9005
1755,108000060,16,0,30009
1756,108000060,20,0,9011
1757,108000060,25,0,30108
1758,108000060,30,0,9009
1759,108000060,40,0,30072
1760,108000060,50,0,30071
1761,108000060,1,1,30062
1762,108000060,1,2,30100
1763,108000060,1,3,30101
1764,108000060,1,4,30120
