// MonsterActionId,Name,UnitId,Slot,UsableLv,UseCount,NotAngry,IsAngry,CanSealed,MultiPlayOnly,AngleMin,AngleMax,RangeMin,RangeMax,AttackTime,DelayTime,CoolTime,State,SubState
255,"バルドル攻撃１８_バフ1",15040400,17,10,-1,False,True,True,False,0,360,0,10,0,1,45,"Action.18","MO_504_04_ACT_18"
256,"バルドル攻撃１９_バフ2",15040400,18,10,-1,False,True,True,False,0,360,0,10,0,1,45,"Action.19","MO_504_04_ACT_19"
257,"バルドル攻撃２０_マルチ吹き飛ばし",15040400,19,1,-1,True,True,False,True,0,360,0,8,0,10,10,"Action.20","MO_504_04_ACT_20"
261,"ヴァーリ攻撃１_二段振り下ろし",15040600,0,1,-1,True,False,False,False,-20,20,0,15,0.1,1,5,"Action.01","MO_504_06_ACT_01"
262,"ヴァーリ攻撃２_やり回転投げ",15040600,1,1,-1,True,False,False,False,40,320,0,5,1,1,5,"Action.02","MO_504_06_ACT_02"
263,"ヴァーリ攻撃３_連続突き",15040600,2,1,-1,True,False,False,False,-30,30,4,15,0.2,1,4,"Action.03","MO_504_06_ACT_03"
264,"ヴァーリ攻撃４_一撃振り下ろし",15040600,3,1,-1,True,False,True,False,-70,70,4,20,1,1,4,"Action.04","MO_504_06_ACT_04"
265,"ヴァーリ攻撃５_溜めの後、攻撃",15040600,4,1,-1,True,False,True,False,-30,30,6,30,1,1,15,"Action.05","MO_504_06_ACT_05"
266,"ヴァーリ攻撃６a_渾身の突き",15040600,5,1,-1,True,False,True,False,-60,60,5,15,1,1,5,"Action.06","MO_504_06_ACT_06"
267,"ヴァーリ攻撃８_二段振り下ろし",15040600,7,1,-1,False,True,False,False,-20,20,0,15,0.1,1,5,"Action.08","MO_504_06_ACT_08"
268,"ヴァーリ攻撃９_やり回転投げ",15040600,8,1,-1,False,True,False,False,40,320,0,5,1,1,5,"Action.09","MO_504_06_ACT_09"
269,"ヴァーリ攻撃１０_連続突き",15040600,9,1,-1,False,True,False,False,-30,30,4,15,0.2,1,4,"Action.10","MO_504_06_ACT_10"
270,"ヴァーリ攻撃１１_一撃振り下ろし",15040600,10,1,-1,False,True,True,False,-70,70,4,20,1,1,4,"Action.11","MO_504_06_ACT_11"
271,"ヴァーリ攻撃１２_溜めの後、攻撃",15040600,11,1,-1,False,True,True,False,-30,30,6,30,1,1,15,"Action.12","MO_504_06_ACT_12"
272,"ヴァーリ攻撃１３_渾身の突き",15040600,12,1,-1,False,True,True,False,-60,60,5,15,1,1,5,"Action.13","MO_504_06_ACT_13"
273,"ヴァーリ攻撃１４_左ステップ",15040600,13,1,-1,True,True,False,False,-20,90,0,5,0,30,10,"Action.14","MO_504_06_ACT_14"
274,"ヴァーリ攻撃１５_右ステップ",15040600,14,1,-1,True,True,False,False,-90,20,0,5,0,30,10,"Action.15","MO_504_06_ACT_15"
277,"ヴァーリ攻撃１８_バフ1",15040600,17,1,1,False,True,True,False,0,360,0,10,0,1,30,"Action.18","MO_504_06_ACT_18"
279,"ヴァーリ攻撃２０_マルチ吹き飛ばし",15040600,19,1,-1,True,True,False,True,0,360,0,8,0,10,10,"Action.20","MO_504_06_ACT_20"
280,"ヴァーリ攻撃１４_左ステップ_ショート",15040600,20,1,-1,True,True,False,False,-20,90,0,5,0.01,10,3,"Action.21","MO_504_06_ACT_21"
281,"ヴァーリ攻撃１５_右ステップ_ショート",15040600,21,1,-1,True,True,False,False,-90,20,0,5,0.01,10,3,"Action.22","MO_504_06_ACT_22"
283,"ヴァーリ_攻撃２４_流星誘導弾1",15040600,23,70,-1,False,True,True,False,0,360,0,50,0,0,8,"Action.24","MO_504_06_ACT_24"
284,"ヴァーリ攻撃25_左振り下ろし",15040600,24,70,-1,True,True,False,False,-175,60,0,8,0,0,2,"Action.25","MO_504_06_ACT_25"
285,"ヴァーリ攻撃26_右振り下ろし",15040600,25,70,-1,True,True,False,False,60,175,0,8,0,0,2,"Action.26","MO_504_06_ACT_26"
286,"ヴァーリ攻撃27_左移動攻撃【Mot05】",15040600,26,110,-1,False,True,False,False,-90,90,0,10,0.8,20,15,"Action.27","MO_504_06_ACT_27"
287,"ヴァーリ攻撃28_右移動攻撃【Mot05】",15040600,27,110,-1,False,True,False,False,0,0,0,0,0,0,0,"Action.28","MO_504_06_ACT_28"
288,"ロキ攻撃1_両触手による突き",15040200,0,1,-1,True,True,False,False,-90,90,0,10,0.1,0,2,"Action.01","MO_504_02_ACT_01"
289,"ロキ攻撃2_右手を挙げての魔法（斬）",15040200,1,1,-1,True,False,True,False,0,360,5,10,0.1,5,5,"Action.02","MO_504_02_ACT_02"
290,"ロキ攻撃3_両手を掲げての全体魔法（魔法発射）",15040200,2,1,-1,True,True,True,False,0,360,10,20,0.1,10,10,"Action.03","MO_504_02_ACT_03"
292,"ロキ攻撃5_両手を広げてからの魔法（ブラックホール）",15040200,4,1,-1,False,True,True,False,0,360,6,25,0.2,0,10,"Action.05","MO_504_02_ACT_05"
294,"ロキ攻撃7_両手を突き出す魔法2（レーザー攻撃）",15040200,6,1,-1,False,True,True,False,-30,30,0,20,0.2,0,15,"Action.07","MO_504_02_ACT_07"
296,"ロキ攻撃9_左ステップ",15040200,8,1,-1,True,False,False,False,-120,-30,0,8,0.1,5,5,"Action.09","MO_504_02_ACT_09"
297,"ロキ攻撃10_右ステップ",15040200,9,1,-1,True,False,False,False,30,120,0,8,0.1,4,4,"Action.10","MO_504_02_ACT_10"
298,"ロキ攻撃11_両触手による突き",15040200,10,1,-1,True,True,False,False,-90,90,8,30,0.1,0,3,"Action.11","MO_504_02_ACT_11"
299,"ロキ攻撃12_右手を挙げての魔法(斬）",15040200,11,1,-1,False,True,True,False,0,360,8,25,0.1,0,2,"Action.12","MO_504_02_ACT_12"
305,"ロキ攻撃18_クローン召喚",15040200,17,61,1,False,True,False,False,0,360,0,10,0,0,0,"Action.18","MO_504_02_ACT_18"
306,"ロキ攻撃19_左ステップ",15040200,18,1,-1,False,True,False,False,-120,-30,0,8,0.1,0,2,"Action.19","MO_504_02_ACT_19"
307,"ロキ攻撃20_右ステップ",15040200,19,1,-1,False,True,False,False,30,120,0,8,0.1,0,2,"Action.20","MO_504_02_ACT_20"
308,"ロキ攻撃21_反転1",15040200,20,1,-1,True,False,False,False,90,270,0,30,0.1,0,2,"Action.21","MO_504_02_ACT_21"
309,"ロキ攻撃22_反転2",15040200,21,1,-1,False,True,False,False,90,270,0,30,0.1,0,2,"Action.22","MO_504_02_ACT_22"
310,"ロキ攻撃23_ニュートラル",15040200,22,1,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.23","MO_504_02_ACT_23"
311,"ロキ_攻撃27_マルチ吹き飛ばし",15040200,26,1,-1,True,True,False,True,0,360,0,8,0,10,10,"Action.27","MO_504_02_ACT_27"
312,"ロキ（クローン）攻撃24_両触手による突き",15040201,23,1,-1,True,True,False,False,-90,90,0,20,0.1,0,3,"Action.24","MO_504_02_ACT_24"
313,"ロキ（クローン）攻撃25_右手を挙げての魔法(斬）",15040201,24,1,-1,True,True,False,False,0,360,5,10,1,5,5,"Action.25","MO_504_02_ACT_25"
314,"ロキ（クローン）攻撃26_ニュートラル2",15040201,25,1,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.26","MO_504_02_ACT_26"
315,"ロキ（クローン）攻撃7_両手を突き出す魔法2（レーザー攻撃）",15040201,27,1,-1,True,True,True,False,-30,30,0,20,0.2,0,15,"Action.28","MO_504_02_ACT_28"
316,"フルングニル攻撃1_両触手による突き",15040500,0,1,-1,True,True,False,False,-90,90,0,10,0.1,0,2,"Action.01","MO_504_05_ACT_01"
317,"フルングニル攻撃2_右手を挙げての魔法",15040500,1,1,-1,True,False,True,False,0,360,5,10,0.1,5,5,"Action.02","MO_504_05_ACT_02"
318,"フルングニル攻撃3_両手を掲げての全体魔法",15040500,2,1,-1,True,True,True,False,0,360,10,20,0.1,10,5,"Action.03","MO_504_05_ACT_03"
320,"フルングニル攻撃5_両手を広げてからの魔法",15040500,4,1,-1,False,True,True,False,0,360,6,25,0.1,0,4,"Action.05","MO_504_05_ACT_05"
322,"フルングニル攻撃7_両手を突き出す魔法2",15040500,6,1,-1,False,True,True,False,-30,30,0,20,0.1,0,4,"Action.07","MO_504_05_ACT_07"
324,"フルングニル攻撃9_左ステップ",15040500,8,1,-1,True,False,False,False,-120,-30,0,8,0.1,5,5,"Action.09","MO_504_05_ACT_09"
325,"フルングニル攻撃10_右ステップ",15040500,9,1,-1,True,False,False,False,30,120,0,8,0.1,4,4,"Action.10","MO_504_05_ACT_10"
326,"フルングニル攻撃11_両触手による突き",15040500,10,1,-1,True,True,False,False,-90,90,8,30,0.1,0,3,"Action.11","MO_504_05_ACT_11"
327,"フルングニル攻撃12_右手を挙げての魔法",15040500,11,1,-1,False,True,True,False,0,360,8,25,0.1,0,2,"Action.12","MO_504_05_ACT_12"
329,"フルングニル攻撃14_両手を交差させてからの魔法",15040500,13,1,-1,False,True,True,False,0,360,0,10,0.1,0,60,"Action.14","MO_504_05_ACT_14"
333,"フルングニル攻撃18_クローン召喚",15040500,17,1,-1,False,True,True,False,0,360,0,10,0,0,30,"Action.18","MO_504_05_ACT_18"
334,"フルングニル攻撃19_左ステップ",15040500,18,1,-1,False,True,False,False,-120,-30,0,8,0.1,2,2,"Action.19","MO_504_05_ACT_19"
335,"フルングニル攻撃20_右ステップ",15040500,19,1,-1,False,True,False,False,30,120,0,8,0.1,2,2,"Action.20","MO_504_05_ACT_20"
336,"フルングニル攻撃21_反転1",15040500,20,1,-1,True,False,False,False,90,270,0,30,0.1,0,2,"Action.21","MO_504_05_ACT_21"
337,"フルングニル攻撃22_反転2",15040500,21,1,-1,False,True,False,False,90,270,0,30,0.1,0,2,"Action.22","MO_504_05_ACT_22"
338,"フルングニル攻撃23_ニュートラル",15040500,22,1,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.23","MO_504_05_ACT_23"
339,"フルングニル攻撃27_マルチ吹き飛ばし",15040500,26,1,-1,True,True,False,True,0,360,0,8,0,10,10,"Action.27","MO_504_05_ACT_27"
340,"フルングニル(クローン）攻撃1_両触手による突き",15040501,0,1,-1,True,True,False,False,-90,90,0,20,0.1,0,3,"Action.01","MO_504_05_ACT_01"
341,"フルングニル(クローン）攻撃2_右手を挙げての魔法",15040501,1,1,-1,True,True,False,False,0,360,5,10,1,5,5,"Action.02","MO_504_05_ACT_02"
342,"ドルグスラシル攻撃1_両触手による突き",15040900,0,1,-1,True,True,False,False,-90,90,0,10,0.1,0,2,"Action.01","MO_504_09_ACT_01"
343,"ドルグスラシル攻撃2_右手を挙げての魔法",15040900,1,1,-1,True,False,True,False,0,360,5,10,0.1,5,5,"Action.02","MO_504_09_ACT_02"
344,"ドルグスラシル攻撃3_両手を掲げての全体魔法",15040900,2,1,-1,True,True,True,False,0,360,10,20,0.1,10,10,"Action.03","MO_504_09_ACT_03"
346,"ドルグスラシル攻撃5_両手を広げてからの魔法",15040900,4,1,-1,False,True,True,False,0,360,6,25,0.2,0,10,"Action.05","MO_504_09_ACT_05"
348,"ドルグスラシル攻撃7_両手を突き出す魔法2",15040900,6,1,-1,False,True,True,False,-30,30,0,20,0.2,0,15,"Action.07","MO_504_09_ACT_07"
350,"ドルグスラシル攻撃9_左ステップ",15040900,8,1,-1,True,False,False,False,-120,-30,0,8,0.1,5,5,"Action.09","MO_504_09_ACT_09"
351,"ドルグスラシル攻撃10_右ステップ",15040900,9,1,-1,True,False,False,False,30,120,0,8,0.1,4,4,"Action.10","MO_504_09_ACT_10"
352,"ドルグスラシル攻撃11_両触手による突き",15040900,10,1,-1,True,True,False,False,-90,90,8,30,0.1,0,3,"Action.11","MO_504_09_ACT_11"
353,"ドルグスラシル攻撃12_右手を挙げての魔法",15040900,11,1,-1,False,True,True,False,0,360,8,25,0.1,0,2,"Action.12","MO_504_09_ACT_12"
355,"ドルグスラシル攻撃14_魔法突進",15040900,13,70,-1,False,True,True,False,-45,45,0,20,0.01,0,4,"Action.14","MO_504_09_ACT_14"
360,"ドルグスラシル攻撃19_左ステップ",15040900,18,1,-1,False,True,False,False,-120,-30,0,8,0.1,2,2,"Action.19","MO_504_09_ACT_19"
361,"ドルグスラシル攻撃20_右ステップ",15040900,19,1,-1,False,True,False,False,30,120,0,8,0.1,2,2,"Action.20","MO_504_09_ACT_20"
362,"ドルグスラシル攻撃21_反転1",15040900,20,1,-1,True,False,False,False,90,270,0,30,0.1,0,2,"Action.21","MO_504_09_ACT_21"
363,"ドルグスラシル攻撃22_反転2",15040900,21,1,-1,False,True,False,False,90,270,0,30,0.1,0,2,"Action.22","MO_504_09_ACT_22"
364,"ドルグスラシル攻撃23_ニュートラル",15040900,22,1,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.23","MO_504_09_ACT_23"
365,"ドルグスラシル攻撃27_マルチ吹き飛ばし",15040900,26,1,-1,True,True,False,True,0,360,0,8,0,10,10,"Action.27","MO_504_09_ACT_27"
366,"ドルグスラシル(クローン）攻撃1_両触手による突き",15040901,0,1,-1,True,True,False,False,-90,90,0,20,0.1,0,3,"Action.01","MO_504_09_ACT_01"
367,"ドルグスラシル(クローン）攻撃2_右手を挙げての魔法",15040901,1,1,-1,True,True,False,False,0,360,5,10,1,5,5,"Action.02","MO_504_09_ACT_02"
368,"フリュム_攻撃１_鎌の横なぎ",15040300,0,1,-1,True,False,False,False,-50,50,0,10,0.1,0,2,"Action.01","MO_504_03_ACT_01"
370,"フリュム_攻撃３_振り下ろし1",15040300,2,1,-1,True,False,False,False,-60,60,8,25,0.1,20,7,"Action.03","MO_504_03_ACT_03"
371,"フリュム_攻撃４_連続振り下ろし",15040300,3,1,-1,True,False,True,False,-50,50,8,20,0.1,30,3,"Action.04","MO_504_03_ACT_04"
375,"フリュム_攻撃８_移動1",15040300,7,1,-1,True,False,False,False,-60,60,0,10,0.1,0,3,"Action.08","MO_504_03_ACT_08"
376,"フリュム_攻撃９_左ステップ",15040300,8,1,-1,True,False,False,False,-170,-40,0,10,0.1,0,3,"Action.09","MO_504_03_ACT_09"
377,"フリュム_攻撃１０_右ステップ",15040300,9,1,-1,True,False,False,False,40,170,0,10,0.1,0,3,"Action.10","MO_504_03_ACT_10"
378,"フリュム_攻撃１１_鎌の横なぎ",15040300,10,1,-1,False,True,False,False,-50,50,0,10,0.1,0,10,"Action.11","MO_504_03_ACT_11"
379,"フリュム_攻撃１２_回転攻撃01",15040300,11,1,-1,False,True,False,False,-50,50,0,10,0.1,0,8,"Action.12","MO_504_03_ACT_12"
380,"フリュム_攻撃１３_振り下ろし1",15040300,12,1,-1,False,True,False,False,-60,60,8,25,0.1,0,12,"Action.13","MO_504_03_ACT_13"
381,"フリュム_攻撃１４_連続振り下ろし",15040300,13,1,-1,False,True,True,False,-50,50,8,20,0.1,0,12,"Action.14","MO_504_03_ACT_14"
382,"フリュム_攻撃１５_詠唱1",15040300,14,5,-1,False,True,True,False,0,360,0,10,0.1,0,25,"Action.15","MO_504_03_ACT_15"
383,"フリュム_攻撃１６a_振り下ろし2",15040300,15,1,-1,False,True,True,False,0,360,8,15,0.1,0,10,"Action.16","MO_504_03_ACT_16a"
385,"フリュム_攻撃１８_移動1",15040300,17,1,-1,False,True,False,False,-60,60,0,10,0.1,0,3,"Action.18","MO_504_03_ACT_18"
386,"フリュム_攻撃１９_左ステップ",15040300,18,1,-1,False,True,False,False,-130,-40,0,10,0.1,0,3,"Action.19","MO_504_03_ACT_19"
387,"フリュム_攻撃２０_右ステップ",15040300,19,1,-1,False,True,False,False,40,130,0,10,0.1,0,3,"Action.20","MO_504_03_ACT_20"
388,"フリュム_攻撃２１_背後攻撃",15040300,20,1,-1,True,False,False,False,130,230,0,10,0,0,3,"Action.21","MO_504_03_ACT_21"
389,"フリュム_攻撃２２_背後攻撃",15040300,21,1,-1,False,True,False,False,130,230,0,10,0,0,3,"Action.22","MO_504_03_ACT_22"
390,"フリュム_攻撃２３_マルチ吹っ飛ばし",15040300,22,1,-1,True,True,False,True,0,360,0,8,0,0,10,"Action.23","MO_504_03_ACT_23"
391,"ミーミル_攻撃１_鎌の横なぎ",15041000,0,1,-1,True,False,False,False,-50,50,0,10,0.1,5,2,"Action.01","MO_504_10_ACT_01"
393,"ミーミル_攻撃３_振り下ろし1",15041000,2,1,-1,True,False,False,False,-60,60,8,25,0.1,20,7,"Action.03","MO_504_10_ACT_03"
394,"ミーミル_攻撃４_連続振り下ろし",15041000,3,1,-1,True,False,True,False,-50,50,8,20,0.1,30,3,"Action.04","MO_504_10_ACT_04"
395,"ミーミル_攻撃５_詠唱1",15041000,4,1,4,True,False,True,False,0,360,0,10,0,4,25,"Action.05","MO_504_10_ACT_05"
398,"ミーミル_攻撃８_移動1",15041000,7,1,-1,True,False,False,False,-60,60,0,10,0.1,5,3,"Action.08","MO_504_10_ACT_08"
399,"ミーミル_攻撃９_左ステップ",15041000,8,1,-1,True,False,False,False,-170,-40,0,10,0.1,5,3,"Action.09","MO_504_10_ACT_09"
400,"ミーミル_攻撃１０_右ステップ",15041000,9,1,-1,True,False,False,False,40,170,0,10,0.1,5,3,"Action.10","MO_504_10_ACT_10"
401,"ミーミル_攻撃１１_鎌の横なぎ",15041000,10,1,-1,False,True,False,False,-50,50,0,10,0.1,0,10,"Action.11","MO_504_10_ACT_11"
402,"ミーミル_攻撃１２_回転攻撃01",15041000,11,1,-1,False,True,False,False,-50,50,0,10,0.1,0,8,"Action.12","MO_504_10_ACT_12"
403,"ミーミル_攻撃１３_振り下ろし1",15041000,12,1,-1,False,True,False,False,-60,60,8,25,0.1,0,12,"Action.13","MO_504_10_ACT_13"
404,"ミーミル_攻撃１４_連続振り下ろし",15041000,13,1,-1,False,True,True,False,-50,50,8,20,0.1,0,12,"Action.14","MO_504_10_ACT_14"
405,"ミーミル_攻撃１５_詠唱1",15041000,14,1,4,False,True,True,False,0,360,0,10,0,0,25,"Action.15","MO_504_10_ACT_15"
406,"ミーミル_攻撃１６a_振り下ろし2",15041000,15,1,-1,False,True,True,False,0,360,8,15,0.1,0,10,"Action.16","MO_504_10_ACT_16a"
408,"ミーミル_攻撃１８_移動1",15041000,17,1,-1,False,True,False,False,-60,60,0,10,0.1,0,3,"Action.18","MO_504_10_ACT_18"
409,"ミーミル_攻撃１９_左ステップ",15041000,18,1,-1,False,True,False,False,-170,-40,0,10,0.1,0,3,"Action.19","MO_504_10_ACT_19"
410,"ミーミル_攻撃２０_右ステップ",15041000,19,1,-1,False,True,False,False,40,130,0,10,0.1,0,3,"Action.20","MO_504_10_ACT_20"
411,"ミーミル_攻撃２１_背後攻撃",15041000,20,1,-1,True,False,False,False,130,230,0,10,0,0,3,"Action.21","MO_504_10_ACT_21"
412,"ミーミル_攻撃２２_背後攻撃",15041000,21,1,-1,False,True,False,False,130,230,0,10,0,0,3,"Action.22","MO_504_10_ACT_22"
413,"ミーミル_攻撃２３_マルチ吹っ飛ばし",15041000,22,1,-1,True,True,False,True,0,360,0,8,0,0,10,"Action.23","MO_504_10_ACT_23"
414,"ベルゲルミル_攻撃１_鎌の横なぎ",15041100,0,1,-1,True,False,False,False,-50,50,0,10,0.1,0,2,"Action.01","MO_504_11_ACT_01"
415,"ベルゲルミル_攻撃２_回転攻撃01",15041100,1,1,-1,False,False,False,False,-50,50,0,10,0.1,10,6,"Action.02","MO_504_11_ACT_02"
416,"ベルゲルミル_攻撃３_振り下ろし1",15041100,2,1,-1,True,False,False,False,-60,60,8,25,0.1,20,7,"Action.03","MO_504_11_ACT_03"
417,"ベルゲルミル_攻撃４_連続振り下ろし",15041100,3,1,-1,True,False,True,False,-50,50,8,20,0.1,30,3,"Action.04","MO_504_11_ACT_04"
419,"ベルゲルミル_攻撃６a_振り下ろし2",15041100,5,1,-1,False,False,True,False,0,360,8,15,0.1,30,4,"Action.06","MO_504_11_ACT_06a"
421,"ベルゲルミル_攻撃８_移動1",15041100,7,1,-1,True,False,False,False,-60,60,0,10,0.1,0,3,"Action.08","MO_504_11_ACT_08"
422,"ベルゲルミル_攻撃９_左ステップ",15041100,8,1,-1,True,False,False,False,-170,-40,0,10,0.1,0,3,"Action.09","MO_504_11_ACT_09"
423,"ベルゲルミル_攻撃１０_右ステップ",15041100,9,1,-1,True,False,False,False,40,170,0,10,0.1,0,3,"Action.10","MO_504_11_ACT_10"
424,"ベルゲルミル_攻撃１１_鎌の横なぎ",15041100,10,1,-1,False,True,False,False,-50,50,0,10,0.1,0,10,"Action.11","MO_504_11_ACT_11"
425,"ベルゲルミル_攻撃１２_回転攻撃01",15041100,11,1,-1,False,True,False,False,-50,50,0,10,0.1,0,8,"Action.12","MO_504_11_ACT_12"
426,"ベルゲルミル_攻撃１３_振り下ろし1",15041100,12,1,-1,False,True,False,False,-60,60,8,25,0.1,0,12,"Action.13","MO_504_11_ACT_13"
427,"ベルゲルミル_攻撃１４_連続振り下ろし",15041100,13,1,-1,False,True,True,False,-50,50,8,20,0.1,0,12,"Action.14","MO_504_11_ACT_14"
428,"ベルゲルミル_攻撃１５_詠唱1",15041100,14,1,-1,False,True,True,False,0,360,0,10,0.1,0,25,"Action.15","MO_504_11_ACT_15"
429,"ベルゲルミル_攻撃１６a_振り下ろし2",15041100,15,1,-1,False,True,True,False,0,360,8,15,0.1,0,10,"Action.16","MO_504_11_ACT_16a"
431,"ベルゲルミル_攻撃１８_移動1",15041100,17,1,-1,False,True,False,False,-60,60,0,10,0.1,0,3,"Action.18","MO_504_11_ACT_18"
432,"ベルゲルミル_攻撃１９_左ステップ",15041100,18,1,-1,False,True,False,False,-170,-40,0,10,0.1,0,3,"Action.19","MO_504_11_ACT_19"
