// CharaAttackId,Name,AttackCoef,FlipDamage,DownDamage,PoisonIncidence,ParalysisIncidence,SealedIncidence,QuestionIncidence,BlueRoseIncidence,CharmIncidence,KnockBack,ForwardKnockBack,BreakInterval,WeaponSlot,AttackType,PhysicsAttr,MagicAttr,SpellBlast,HitSe,WeakSe,ResistSe
435,"【短剣15】トリック・アクセル（LV3：突進）1",1,100,50,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
436,"【短剣15】トリック・アクセル（LV3：突進）2",4,500,100,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
437,"【短剣15】トリック・アクセル（LV3：突進）3",1,500,100,0,0,0,0,0,0,0.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
438,"【短剣15】トリック・アクセル（LV3：突進）4",4,500,100,0,0,0,0,0,0,1,True,0.3,0,0,1,0,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
439,"【短剣16】レベル２投擲（LV2:遠距離）",6,100,100,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
440,"【短剣17】貫通投剣（LV3:遠距離）",10,1000,1000,0,0,0,0,0,0,1,True,0.3,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
441,"【片手棍13】ミョルニル・ハンマー（LV3：範囲）",5,1000,5000,0,100,0,0,0,0,3,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
442,"【片手棍15】アダマン・ブレイカー（LV5：単発）",32,10000,30000,0,0,0,50,0,0,5,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
443,"【片手棍8】ナミング・インパクト（LV1：範囲）",3.5,1000,5000,0,25,0,0,0,0,2,True,0.3,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
444,"ピナ_ファイアブレス",1.2,5000,0,0,0,0,0,0,0,0,True,0.3,2,1,0,1,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
445,"ピナ_アイスブレス",1.2,5000,0,0,0,0,0,0,0,0,True,0.3,2,1,0,2,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
446,"ピナ_ウィンドブレス",1.2,5000,0,0,0,0,0,0,0,0,True,0.3,2,1,0,3,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
447,"ピナ_サンドブレス",1.2,5000,0,0,0,0,0,0,0,0,True,0.3,2,1,0,4,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
448,"ピナ_ライトニングブレス",1.2,5000,0,0,0,0,0,0,0,0,True,0.3,2,1,0,5,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
449,"ピナ_シャドウブレス",1.2,5000,0,0,0,0,0,0,0,0,True,0.3,2,1,0,6,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
450,"ピナ_ドラゴニック・チャージ",1.7,5000,1000,0,0,0,0,0,0,0.2,True,0.3,2,0,3,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
451,"【片手剣6】マザーズ・ロザリオ（LV5：連撃）1",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
452,"【片手剣6】マザーズ・ロザリオ（LV5：連撃）2",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
453,"【片手剣6】マザーズ・ロザリオ（LV5：連撃）3",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
454,"【片手剣6】マザーズ・ロザリオ（LV5：連撃）4",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
455,"【片手剣6】マザーズ・ロザリオ（LV5：連撃）5",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
456,"【片手剣6】マザーズ・ロザリオ（LV5：連撃）6",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
457,"【片手剣6】マザーズ・ロザリオ（LV5：連撃）7",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
458,"【片手剣6】マザーズ・ロザリオ（LV5：連撃）8",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
459,"【片手剣6】マザーズ・ロザリオ（LV5：連撃）9",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
460,"【片手剣6】マザーズ・ロザリオ（LV5：連撃）10",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
461,"【片手剣6】マザーズ・ロザリオ（LV5：連撃）11",12,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
462,"【細剣6】マザーズ・ロザリオ（LV5：連撃）1",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
463,"【細剣6】マザーズ・ロザリオ（LV5：連撃）2",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
464,"【細剣6】マザーズ・ロザリオ（LV5：連撃）3",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
465,"【細剣6】マザーズ・ロザリオ（LV5：連撃）4",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
466,"【細剣6】マザーズ・ロザリオ（LV5：連撃）5",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
467,"【細剣6】マザーズ・ロザリオ（LV5：連撃）6",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
468,"【細剣6】マザーズ・ロザリオ（LV5：連撃）7",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
469,"【細剣6】マザーズ・ロザリオ（LV5：連撃）8",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
470,"【細剣6】マザーズ・ロザリオ（LV5：連撃）9",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
471,"【細剣6】マザーズ・ロザリオ（LV5：連撃）10",6,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
472,"【細剣6】マザーズ・ロザリオ（LV5：連撃）11",12,5000,1000,0,0,0,0,0,0,0.2,True,0.6,0,0,3,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
473,"クロー一段目",1,1000,0,0,0,0,0,0,0,2,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
474,"クロー二段目",1,1000,0,0,0,0,0,0,0,2,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
475,"クロー三段目",1,1000,0,0,0,0,0,0,0,1.5,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
476,"クロー四段目",1,1000,0,0,0,0,0,0,0,0.2,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
477,"クロー五段目",1,1000,0,0,0,0,0,0,0,1.5,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
478,"クロー六段目",1.5,1000,3000,0,0,0,0,0,0,5,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
479,"クローステップ攻撃",0.8,500,0,0,0,0,0,0,0,2,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
480,"クローガードアタック",1,1000,500,0,0,0,0,0,0,1,True,0,0,0,1,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
481,"クローチャージアタック",2,1000,500,0,0,0,0,0,0,2,True,0,0,0,1,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
482,"【クロー1】ビート・アッパー（LV1単発）",4,10000,5000,0,0,0,0,0,0,0.2,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
483,"【クロー2】スマッシュ・ナックル（LV1突進）1",1,1000,0,0,0,0,0,0,0,0.2,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
484,"【クロー2】スマッシュ・ナックル（LV1突進）2",3,1000,1000,0,0,0,0,0,0,0.2,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
485,"【クロー3】サージテラフィスト（LV2遠距離）",6,1000,1000,0,0,0,0,0,0,0.2,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
486,"【クロー4】タービュランス・ラッシュ（LV4連撃）1",3,10000,0,0,0,0,0,0,0,0.1,True,1,0,0,1,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
487,"【クロー4】タービュランス・ラッシュ（LV4連撃）2",3,10000,0,0,0,0,0,0,0,0.1,True,1,0,0,1,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
488,"【クロー4】タービュランス・ラッシュ（LV4連撃）3",3,10000,0,0,0,0,0,0,0,0.1,True,1,0,0,1,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
489,"【クロー4】タービュランス・ラッシュ（LV4連撃）4",3,10000,0,0,0,0,0,0,0,0.1,True,1,0,0,1,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
490,"【クロー4】タービュランス・ラッシュ（LV4連撃）5",3,10000,0,0,0,0,0,0,0,0.1,True,1,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
491,"【クロー4】タービュランス・ラッシュ（LV4連撃）6",3,10000,0,0,0,0,0,0,0,0.1,True,1,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
492,"【クロー4】タービュランス・ラッシュ（LV4連撃）7",3,10000,0,0,0,0,0,0,0,0.1,True,1,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
493,"【クロー4】タービュランス・ラッシュ（LV4連撃）8",4,10000,0,0,0,0,0,0,0,0.1,True,1,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
494,"【クロー4】タービュランス・ラッシュ（LV4連撃）9",4,10000,0,0,0,0,0,0,0,0.1,True,1,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
495,"【クロー4】タービュランス・ラッシュ（LV4連撃）10",4,10000,0,0,0,0,0,0,0,0.1,True,1,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
496,"【クロー4】タービュランス・ラッシュ（LV4連撃）11",4,10000,5000,0,0,0,0,0,0,0.1,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
497,"【クロー5】デッドリー・ブロウ（LV5単発）",32,1000,30000,0,0,0,0,0,0,5,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
498,"【クロー5】デッドリー・ブロウ（LV5単発）斬撃",32,1000,10000,0,0,0,0,0,0,1,True,0,0,0,1,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
499,"【クロー8】ガゼル・ラッシュ（LV2連撃）",3.5,10000,0,0,0,0,0,0,0,0,True,1,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
500,"【クロー8】ガゼル・ラッシュ（LV2連撃）",3.5,10000,0,0,0,0,0,0,0,0,True,1,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
501,"【クロー8】ガゼル・ラッシュ（LV2連撃）",4.5,1000,3000,0,0,0,0,0,0,5,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
502,"【クロー9】ブレイジング・ブロウ（LV3範囲）1",6,100,0,0,0,0,0,0,0,0.2,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
503,"【クロー9】ブレイジング・ブロウ（LV3範囲）2",6,100,0,0,0,0,0,0,0,0.2,True,0,0,0,2,0,False,"SE_HIT_CHR_BLOW_NOMAL","SE_HIT_CHR_BLOW_WEAK","SE_HIT_CHR_BLOW_RESIST"
504,"【クロー11】（LV1範囲）",2,1000,1000,0,0,0,0,0,0,0.2,True,0,0,0,1,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
505,"【クロー12】（LV2範囲）",4,2000,2000,0,0,0,0,0,0,0.2,True,0,0,0,1,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
506,"【クロー13】（LV3遠距離）",10,5000,2000,0,0,0,0,0,0,0.2,True,0,0,0,1,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
507,"【クロー14】（LV3突進）",2.4,1000,1000,0,0,0,0,0,0,3.5,True,0.3,0,0,1,0,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
508,"【片手剣20】ビッグウェーブ・オクターブ（LV4：連撃）1",2,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
509,"【片手剣20】ビッグウェーブ・オクターブ（LV4：連撃）2",3,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
510,"【片手剣20】ビッグウェーブ・オクターブ（LV4：連撃）3",3,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
511,"【片手剣20】ビッグウェーブ・オクターブ（LV4：連撃）4",4,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
512,"【片手剣20】ビッグウェーブ・オクターブ（LV4：連撃）5",4,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
513,"【片手剣20】ビッグウェーブ・オクターブ（LV4：連撃）6",5,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,2,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
514,"【片手剣20】ビッグウェーブ・オクターブ（LV4：連撃）7",5,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,2,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
515,"【片手剣20】ビッグウェーブ・オクターブ（LV4：連撃）8",6,1000,1000,0,0,0,0,0,0,0.1,True,0.3,0,0,1,2,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
516,"【細剣17】サマーバカンス・スプラッシュ（LV4：連撃）1",3,100,500,0,0,0,0,0,0,0.2,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
517,"【細剣17】サマーバカンス・スプラッシュ（LV4：連撃）2",3.5,150,520,0,0,0,0,0,0,0.2,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
518,"【細剣17】サマーバカンス・スプラッシュ（LV4：連撃）3",3.5,200,540,0,0,0,0,0,0,0.2,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
519,"【細剣17】サマーバカンス・スプラッシュ（LV4：連撃）4",4,250,560,0,0,0,0,0,0,0.2,True,0.3,0,0,1,2,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
520,"【細剣17】サマーバカンス・スプラッシュ（LV4：連撃）5",4,300,580,0,0,0,0,0,0,0.2,True,0.3,0,0,1,2,False,"SE_HIT_CHR_SLASH_NOMAL","SE_HIT_CHR_SLASH_WEAK","SE_HIT_CHR_SLASH_RESIST"
521,"【細剣17】サマーバカンス・スプラッシュ（LV4：連撃）6",4.5,350,600,0,0,0,0,0,0,0.2,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
522,"【細剣17】サマーバカンス・スプラッシュ（LV4：連撃）7",4.5,400,620,0,0,0,0,0,0,0.5,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
523,"【細剣17】サマーバカンス・スプラッシュ（LV4：連撃）8",5,450,640,0,0,0,0,0,0,1,True,0.3,0,0,3,2,False,"SE_HIT_CHR_THRUST_NOMAL","SE_HIT_CHR_THRUST_WEAK","SE_HIT_CHR_THRUST_RESIST"
524,"狙撃銃一段目",1,1000,0,0,0,0,0,0,0,0.2,True,0,0,0,3,0,False,"SE_HIT_CHR_GUN_NOMAL","SE_HIT_CHR_GUN_WEAK","SE_HIT_CHR_GUN_RESIST"
525,"狙撃銃ステップ攻撃",1,500,0,0,0,0,0,0,0,0.1,True,0,2,0,3,0,False,"SE_HIT_CHR_GUN_NOMAL","SE_HIT_CHR_GUN_WEAK","SE_HIT_CHR_GUN_RESIST"
526,"狙撃銃ガードアタック",1.5,3000,1000,0,0,0,0,0,0,1,True,0,0,0,3,0,False,"SE_HIT_CHR_GUN_NOMAL","SE_HIT_CHR_GUN_WEAK","SE_HIT_CHR_GUN_RESIST"
527,"狙撃銃チャージアタック1",1.8,1000,1000,0,0,0,0,0,0,1,True,0,0,0,3,0,False,"SE_HIT_CHR_GUN_NOMAL","SE_HIT_CHR_GUN_WEAK","SE_HIT_CHR_GUN_RESIST"
528,"狙撃銃チャージアタック2",2.2,1000,1000,0,0,0,0,0,0,1,True,0,0,0,3,0,False,"SE_HIT_CHR_GUN_SKILL_NOMAL","SE_HIT_CHR_GUN_SKILL_WEAK","SE_HIT_CHR_GUN_SKILL_RESIST"
529,"狙撃銃チャージアタック3",4.5,1000,2000,0,0,0,0,0,0,1,True,0,0,0,3,0,False,"SE_HIT_CHR_GUN_SKILL_NOMAL","SE_HIT_CHR_GUN_SKILL_WEAK","SE_HIT_CHR_GUN_SKILL_RESIST"
530,"【狙撃銃1】ハンド・ラピッド",1,1000,100,0,0,0,0,0,0,0.2,True,0,2,0,3,0,False,"SE_HIT_CHR_GUN_NOMAL","SE_HIT_CHR_GUN_WEAK","SE_HIT_CHR_GUN_RESIST"
531,"【狙撃銃2】ローショット",3,1000,0,0,0,0,0,0,0,0.2,True,0,0,0,3,0,False,"SE_HIT_CHR_GUN_NOMAL","SE_HIT_CHR_GUN_WEAK","SE_HIT_CHR_GUN_RESIST"
532,"【狙撃銃3】スタンド・ファイアリング",6,1000,0,0,0,0,0,0,0,0.2,True,0,0,0,3,0,False,"SE_HIT_CHR_GUN_SKILL_NOMAL","SE_HIT_CHR_GUN_SKILL_WEAK","SE_HIT_CHR_GUN_SKILL_RESIST"
533,"【狙撃銃4】グレネード_投擲",0.1,1000,0,0,0,0,0,0,0,0.2,True,0,2,0,2,0,False,"SE_BTL_MAGIC_FIRE_HIT_02","SE_BTL_MAGIC_FIRE_HIT_02","SE_BTL_MAGIC_FIRE_HIT_02"
534,"【狙撃銃4】グレネード_爆発",10,1000,0,0,0,0,0,0,0,0.2,True,0,2,0,0,1,False,"SE_BTL_MAGIC_FIRE_HIT_02","SE_BTL_MAGIC_FIRE_HIT_02","SE_BTL_MAGIC_FIRE_HIT_02"
535,"【狙撃銃5】ピアース・ファイブショット",3.5,1000,0,0,0,0,0,0,0,0.2,True,0,0,0,3,0,False,"SE_HIT_CHR_GUN_SKILL_NOMAL","SE_HIT_CHR_GUN_SKILL_WEAK","SE_HIT_CHR_GUN_SKILL_RESIST"
536,"【狙撃銃6】ファントム・バレット",0,30000,0,0,0,0,0,0,0,0.2,True,0,2,0,0,0,False,"SE_HIT_CHR_GUN_SKILL_PHANTOM","SE_HIT_CHR_GUN_SKILL_PHANTOM","SE_HIT_CHR_GUN_SKILL_PHANTOM"
537,"【狙撃銃7】ウルトラウォーターブラスト",2.5,1000,0,0,0,0,0,0,0,0.2,True,0,0,0,0,2,False,"SE_BTL_MAGIC_WATER_HIT_02","SE_BTL_MAGIC_WATER_HIT_02","SE_BTL_MAGIC_WATER_HIT_02"
538,"【狙撃銃8】クイック・ファイヤー",20,1000,0,0,0,0,0,0,0,0.2,True,0,0,0,3,0,False,"SE_HIT_CHR_GUN_SKILL_NOMAL","SE_HIT_CHR_GUN_SKILL_WEAK","SE_HIT_CHR_GUN_SKILL_RESIST"
