// PropertyTableId,PropertyTableSubId,PropertyId,Value1Min,Value1Max,Value2Min,Value2Max,Rate
3125,110120,101800,0,0,0,0,800
3126,110120,101900,10,50,0,0,50
3127,110120,102000,5,25,0,0,50
3128,110120,102100,2,20,0,0,300
3129,110120,102200,5,5,0,0,50
3130,110120,102300,20,40,0,0,50
3131,110120,102400,10,30,0,0,50
3132,110120,102500,10,30,0,0,50
3133,110120,102600,10,30,0,0,50
3134,110120,102700,20,40,0,0,50
3135,110120,102900,1,20,0,0,400
3137,120010,1,0,0,0,0,5000
3138,120010,200200,1,20,0,0,428
3139,120010,200300,1,20,0,0,428
3140,120010,200400,1,20,0,0,428
3141,120010,200500,1,20,0,0,428
3142,120010,200200,21,40,0,0,42
3143,120010,200300,21,40,0,0,42
3144,120010,200400,21,40,0,0,42
3145,120010,200500,21,40,0,0,42
3146,120010,200200,41,60,0,0,5
3147,120010,200300,41,60,0,0,5
3148,120010,200400,41,60,0,0,5
3149,120010,200500,41,60,0,0,5
3150,120010,202400,10,30,0,0,10
3151,120010,202500,10,30,0,0,10
3152,120010,202600,10,30,0,0,10
3153,120010,202700,20,40,0,0,10
3154,120010,203000,0,0,0,0,300
3155,120010,203100,0,0,0,0,300
3156,120010,203200,0,0,0,0,300
3157,120010,203300,0,0,0,0,300
3158,120010,203400,0,0,0,0,300
3159,120010,203500,0,0,0,0,300
3160,120010,203600,1,10,0,0,300
3161,120010,203700,1,10,0,0,300
3162,120010,203800,1,10,0,0,300
3163,120010,203900,1,10,0,0,300
3164,120010,204000,5,5,0,0,10
3165,120010,204100,0,0,0,0,10
3166,120010,204200,5,5,0,0,10
3167,120010,204300,20,50,0,0,10
3168,120010,204500,1,10,0,0,10
3169,120010,204600,1,10,0,0,10
3171,120020,1,0,0,0,0,5000
3172,120020,200200,1,20,0,0,450
3173,120020,200300,1,20,0,0,360
3174,120020,200400,1,20,0,0,360
3175,120020,200500,1,20,0,0,360
3176,120020,200200,21,40,0,0,45
3177,120020,200300,21,40,0,0,36
3178,120020,200400,21,40,0,0,36
3179,120020,200500,21,40,0,0,36
3180,120020,200200,41,60,0,0,5
3181,120020,200300,41,60,0,0,4
3182,120020,200400,41,60,0,0,4
3183,120020,200500,41,60,0,0,4
3184,120020,202400,10,30,0,0,10
3185,120020,202500,10,30,0,0,10
3186,120020,202600,10,30,0,0,10
3187,120020,202700,20,40,0,0,10
3188,120020,203000,0,0,0,0,200
3189,120020,203100,0,0,0,0,200
3190,120020,203200,0,0,0,0,200
3191,120020,203300,0,0,0,0,200
3192,120020,203400,0,0,0,0,200
3193,120020,203500,0,0,0,0,200
3194,120020,203600,1,10,0,0,500
3195,120020,203700,1,10,0,0,500
3196,120020,203800,1,10,0,0,500
3197,120020,203900,1,10,0,0,500
3198,120020,204000,5,5,0,0,10
3199,120020,204100,0,0,0,0,10
3200,120020,204200,5,5,0,0,10
3201,120020,204300,20,50,0,0,10
3202,120020,204500,1,10,0,0,10
3203,120020,204600,1,10,0,0,10
3205,120030,1,0,0,0,0,5000
3206,120030,200200,1,20,0,0,383
3207,120030,200300,1,20,0,0,383
3208,120030,200400,1,20,0,0,383
3209,120030,200500,1,20,0,0,383
3210,120030,200200,21,40,0,0,38
3211,120030,200300,21,40,0,0,38
3212,120030,200400,21,40,0,0,38
3213,120030,200500,21,40,0,0,38
3214,120030,200200,41,60,0,0,4
3215,120030,200300,41,60,0,0,4
3216,120030,200400,41,60,0,0,4
3217,120030,200500,41,60,0,0,4
3218,120030,202400,10,30,0,0,10
3219,120030,202500,10,30,0,0,10
3220,120030,202600,10,30,0,0,10
3221,120030,202700,20,40,0,0,10
3222,120030,203000,0,0,0,0,300
3223,120030,203100,0,0,0,0,300
3224,120030,203200,0,0,0,0,300
3225,120030,203300,0,0,0,0,300
3226,120030,203400,0,0,0,0,300
3227,120030,203500,0,0,0,0,300
3228,120030,203600,1,10,0,0,300
3229,120030,203700,1,10,0,0,300
3230,120030,203800,1,10,0,0,500
3231,120030,203900,1,10,0,0,300
3232,120030,204000,5,5,0,0,10
3233,120030,204100,0,0,0,0,10
3234,120030,204200,5,5,0,0,10
3235,120030,204300,20,50,0,0,10
3236,120030,204500,1,10,0,0,10
3237,120030,204600,1,10,0,0,10
3239,120040,200400,10,20,0,0,0
3240,120040,200400,30,40,0,0,0
3241,120040,200400,50,60,0,0,100
3243,120050,203600,1,10,0,0,4000
3244,120050,203700,1,10,0,0,2000
3245,120050,203800,1,10,0,0,2000
3246,120050,203900,1,10,0,0,2000
3248,120060,1,0,0,0,0,5000
3249,120060,200200,1,20,0,0,428
3250,120060,200300,1,20,0,0,428
3251,120060,200400,1,20,0,0,428
3252,120060,200500,1,20,0,0,428
3253,120060,200200,21,40,0,0,42
3254,120060,200300,21,40,0,0,42
3255,120060,200400,21,40,0,0,42
3256,120060,200500,21,40,0,0,42
3257,120060,200200,41,60,0,0,5
3258,120060,200300,41,60,0,0,5
3259,120060,200400,41,60,0,0,5
3260,120060,200500,41,60,0,0,5
3261,120060,202400,10,30,0,0,10
3262,120060,202500,10,30,0,0,10
3263,120060,202600,10,30,0,0,10
3264,120060,202700,20,40,0,0,10
3265,120060,203000,0,0,0,0,40
3266,120060,203100,0,0,0,0,40
3267,120060,203200,0,0,0,0,1600
3268,120060,203300,0,0,0,0,40
3269,120060,203400,0,0,0,0,40
3270,120060,203500,0,0,0,0,40
3271,120060,203600,1,10,0,0,300
3272,120060,203700,1,10,0,0,300
3273,120060,203800,1,10,0,0,300
3274,120060,203900,1,10,0,0,300
3275,120060,204000,5,5,0,0,10
3276,120060,204100,0,0,0,0,10
3277,120060,204200,5,5,0,0,10
3278,120060,204300,20,50,0,0,10
3279,120060,204500,1,10,0,0,10
3280,120060,204600,1,10,0,0,10
3282,120070,1,0,0,0,0,5000
3283,120070,200200,1,20,0,0,428
3284,120070,200300,1,20,0,0,428
3285,120070,200400,1,20,0,0,428
3286,120070,200500,1,20,0,0,428
3287,120070,200200,21,40,0,0,42
3288,120070,200300,21,40,0,0,42
3289,120070,200400,21,40,0,0,42
3290,120070,200500,21,40,0,0,42
3291,120070,200200,41,60,0,0,5
3292,120070,200300,41,60,0,0,5
3293,120070,200400,41,60,0,0,5
3294,120070,200500,41,60,0,0,5
3295,120070,202400,10,30,0,0,10
3296,120070,202500,10,30,0,0,10
3297,120070,202600,10,30,0,0,10
3298,120070,202700,20,40,0,0,10
3299,120070,203000,0,0,0,0,40
3300,120070,203100,0,0,0,0,40
3301,120070,203200,0,0,0,0,40
3302,120070,203300,0,0,0,0,40
3303,120070,203400,0,0,0,0,1600
3304,120070,203500,0,0,0,0,40
3305,120070,203600,1,10,0,0,300
3306,120070,203700,1,10,0,0,300
3307,120070,203800,1,10,0,0,300
3308,120070,203900,1,10,0,0,300
3309,120070,204000,5,5,0,0,10
3310,120070,204100,0,0,0,0,10
3311,120070,204200,5,5,0,0,10
3312,120070,204300,20,50,0,0,10
3313,120070,204500,1,10,0,0,10
3314,120070,204600,1,10,0,0,10
3316,130010,1,0,0,0,0,5000
3317,130010,300200,1,20,0,0,720
3318,130010,300300,1,20,0,0,720
3319,130010,300400,1,20,0,0,720
3320,130010,300500,1,20,0,0,720
3321,130010,300200,21,40,0,0,72
3322,130010,300300,21,40,0,0,72
3323,130010,300400,21,40,0,0,72
3324,130010,300500,21,40,0,0,72
3325,130010,300200,41,60,0,0,8
3326,130010,300300,41,60,0,0,8
3327,130010,300400,41,60,0,0,8
3328,130010,300500,41,60,0,0,8
3329,130010,300600,1,20,0,0,200
3330,130010,300700,1,20,0,0,200
3331,130010,300800,1,20,0,0,200
3332,130010,300900,20,50,0,0,200
3333,130010,301000,20,50,0,0,200
3334,130010,301100,20,50,0,0,200
3335,130010,301200,20,50,0,0,200
3336,130010,301300,20,50,0,0,200
3337,130010,301400,20,50,0,0,200
3339,130030,1,0,0,0,0,1000
3340,130030,300200,1,20,0,0,833
3341,130030,300300,1,20,0,0,833
3342,130030,300400,1,20,0,0,833
3343,130030,300500,1,20,0,0,833
3344,130030,300200,21,40,0,0,83
3345,130030,300300,21,40,0,0,83
3346,130030,300400,21,40,0,0,83
3347,130030,300500,21,40,0,0,83
3348,130030,300200,41,60,0,0,9
3349,130030,300300,41,60,0,0,9
3350,130030,300400,41,60,0,0,9
3351,130030,300500,41,60,0,0,9
3352,130030,300600,1,20,0,0,100
3353,130030,300700,1,20,0,0,100
3354,130030,300800,1,20,0,0,100
3355,130030,300900,20,50,0,0,400
3356,130030,301000,20,50,0,0,400
3357,130030,301100,20,50,0,0,400
3358,130030,301200,20,50,0,0,400
3359,130030,301300,20,50,0,0,400
3360,130030,301400,20,50,0,0,400
3361,130030,301500,0,0,0,0,400
3362,130030,301600,0,0,0,0,400
3363,130030,301700,0,0,0,0,400
3364,130030,301800,0,0,0,0,400
3365,130030,301900,5,25,0,0,300
3366,130030,302000,2,20,0,0,300
3367,130030,304200,5,5,0,0,100
3368,130030,305100,5,5,0,0,100
3369,130030,305300,5,5,0,0,100
3370,130030,305400,0,0,0,0,100
3372,130040,1,0,0,0,0,1000
3373,130040,300200,1,20,0,0,450
3374,130040,300300,1,20,0,0,450
3375,130040,300400,1,20,0,0,450
3376,130040,300500,1,20,0,0,450
3377,130040,300200,21,40,0,0,45
3378,130040,300300,21,40,0,0,45
3379,130040,300400,21,40,0,0,45
3380,130040,300500,21,40,0,0,45
3381,130040,300200,41,60,0,0,5
3382,130040,300300,41,60,0,0,5
3383,130040,300400,41,60,0,0,5
3384,130040,300500,41,60,0,0,5
3385,130040,300600,1,20,0,0,100
3386,130040,300700,1,20,0,0,100
3387,130040,300800,1,20,0,0,100
3388,130040,300900,20,50,0,0,300
3389,130040,301000,20,50,0,0,300
3390,130040,301100,20,50,0,0,300
3391,130040,301200,20,50,0,0,300
3392,130040,301300,20,50,0,0,300
3393,130040,301400,20,50,0,0,300
3394,130040,301500,0,0,0,0,1800
3395,130040,301600,0,0,0,0,700
3396,130040,301700,0,0,0,0,700
3397,130040,301800,0,0,0,0,700
3398,130040,301900,5,25,0,0,300
3399,130040,302000,2,20,0,0,300
3400,130040,304200,5,5,0,0,100
3401,130040,305100,5,5,0,0,100
3402,130040,305300,5,5,0,0,100
3403,130040,305400,0,0,0,0,100
3405,130050,1,0,0,0,0,1000
3406,130050,300200,1,20,0,0,743
3407,130050,300300,1,20,0,0,743
3408,130050,300400,1,20,0,0,743
3409,130050,300500,1,20,0,0,743
3410,130050,300200,21,40,0,0,74
3411,130050,300300,21,40,0,0,74
3412,130050,300400,21,40,0,0,74
3413,130050,300500,21,40,0,0,74
3414,130050,300200,41,60,0,0,8
3415,130050,300300,41,60,0,0,8
3416,130050,300400,41,60,0,0,8
3417,130050,300500,41,60,0,0,8
3418,130050,300600,1,20,0,0,100
3419,130050,300700,1,20,0,0,100
3420,130050,300800,1,20,0,0,100
3421,130050,300900,20,50,0,0,300
3422,130050,301000,20,50,0,0,300
3423,130050,301100,20,50,0,0,300
3424,130050,301200,20,50,0,0,300
3425,130050,301300,20,50,0,0,300
3426,130050,301400,20,50,0,0,300
3427,130050,301500,0,0,0,0,300
3428,130050,301600,0,0,0,0,300
3429,130050,301700,0,0,0,0,300
3430,130050,301800,0,0,0,0,300
3431,130050,301900,5,25,0,0,1500
3432,130050,302000,2,20,0,0,500
3433,130050,304200,5,5,0,0,100
3434,130050,305100,5,5,0,0,100
3435,130050,305300,5,5,0,0,100
3436,130050,305400,0,0,0,0,100
3439,10130,1,0,0,0,0,3000
3440,10130,100200,1,20,0,0,850
3441,10130,100300,1,20,0,0,850
3442,10130,100400,1,20,0,0,850
3443,10130,100500,1,20,0,0,850
3444,10130,100600,1,20,0,0,50
3445,10130,100700,1,20,0,0,50
3446,10130,100800,1,20,0,0,50
3447,10130,100900,20,50,0,0,50
3448,10130,101000,20,50,0,0,50
3449,10130,101100,20,50,0,0,50
3450,10130,101200,20,50,0,0,50
3451,10130,101300,20,50,0,0,50
3452,10130,101400,40,50,0,0,800
3453,10130,101500,0,0,0,0,50
3454,10130,101600,0,0,0,0,50
3455,10130,101700,0,0,0,0,50
3456,10130,101800,0,0,0,0,800
3457,10130,101900,10,50,0,0,50
3458,10130,102000,5,25,0,0,50
3459,10130,102100,2,20,0,0,50
3460,10130,102200,5,5,0,0,50
3461,10130,102300,20,40,0,0,50
3462,10130,102400,10,30,0,0,50
3463,10130,102500,10,30,0,0,50
3464,10130,102600,10,30,0,0,50
3465,10130,102700,20,40,0,0,50
3467,10131,1,0,0,0,0,3000
3468,10131,100200,11,40,0,0,850
3469,10131,100300,11,40,0,0,850
3470,10131,100400,11,40,0,0,850
3471,10131,100500,11,40,0,0,850
3472,10131,100600,1,20,0,0,50
3473,10131,100700,1,20,0,0,50
3474,10131,100800,1,20,0,0,50
3475,10131,100900,20,50,0,0,50
3476,10131,101000,20,50,0,0,50
3477,10131,101100,20,50,0,0,50
3478,10131,101200,20,50,0,0,50
3479,10131,101300,20,50,0,0,50
3480,10131,101400,40,50,0,0,800
3481,10131,101500,0,0,0,0,50
3482,10131,101600,0,0,0,0,50
3483,10131,101700,0,0,0,0,50
3484,10131,101800,0,0,0,0,800
3485,10131,101900,10,50,0,0,50
3486,10131,102000,5,25,0,0,50
3487,10131,102100,2,20,0,0,50
3488,10131,102200,5,5,0,0,50
3489,10131,102300,20,40,0,0,50
3490,10131,102400,10,30,0,0,50
3491,10131,102500,10,30,0,0,50
3492,10131,102600,10,30,0,0,50
3493,10131,102700,20,40,0,0,50
3495,10132,1,0,0,0,0,3000
3496,10132,100200,31,60,0,0,850
3497,10132,100300,31,60,0,0,850
3498,10132,100400,31,60,0,0,850
3499,10132,100500,31,60,0,0,850
3500,10132,100600,1,20,0,0,50
3501,10132,100700,1,20,0,0,50
3502,10132,100800,1,20,0,0,50
3503,10132,100900,20,50,0,0,50
3504,10132,101000,20,50,0,0,50
3505,10132,101100,20,50,0,0,50
3506,10132,101200,20,50,0,0,50
3507,10132,101300,20,50,0,0,50
3508,10132,101400,40,50,0,0,800
3509,10132,101500,0,0,0,0,50
3510,10132,101600,0,0,0,0,50
3511,10132,101700,0,0,0,0,50
3512,10132,101800,0,0,0,0,800
3513,10132,101900,10,50,0,0,50
3514,10132,102000,5,25,0,0,50
3515,10132,102100,2,20,0,0,50
3516,10132,102200,5,5,0,0,50
3517,10132,102300,20,40,0,0,50
3518,10132,102400,10,30,0,0,50
3519,10132,102500,10,30,0,0,50
3520,10132,102600,10,30,0,0,50
3521,10132,102700,20,40,0,0,50
3523,10133,1,0,0,0,0,3000
3524,10133,100200,51,80,0,0,850
3525,10133,100300,51,80,0,0,850
3526,10133,100400,51,80,0,0,850
3527,10133,100500,51,80,0,0,850
3528,10133,100600,1,20,0,0,50
3529,10133,100700,1,20,0,0,50
3530,10133,100800,1,20,0,0,50
3531,10133,100900,20,50,0,0,50
3532,10133,101000,20,50,0,0,50
3533,10133,101100,20,50,0,0,50
3534,10133,101200,20,50,0,0,50
3535,10133,101300,20,50,0,0,50
3536,10133,101400,40,50,0,0,800
3537,10133,101500,0,0,0,0,50
3538,10133,101600,0,0,0,0,50
3539,10133,101700,0,0,0,0,50
3540,10133,101800,0,0,0,0,800
3541,10133,101900,10,50,0,0,50
3542,10133,102000,5,25,0,0,50
3543,10133,102100,2,20,0,0,50
3544,10133,102200,5,5,0,0,50
3545,10133,102300,20,40,0,0,50
3546,10133,102400,10,30,0,0,50
3547,10133,102500,10,30,0,0,50
3548,10133,102600,10,30,0,0,50
3549,10133,102700,20,40,0,0,50
3551,10134,1,0,0,0,0,3000
3552,10134,100200,71,100,0,0,850
3553,10134,100300,71,100,0,0,850
3554,10134,100400,71,100,0,0,850
3555,10134,100500,71,100,0,0,850
3556,10134,100600,1,20,0,0,50
3557,10134,100700,1,20,0,0,50
3558,10134,100800,1,20,0,0,50
3559,10134,100900,20,50,0,0,50
3560,10134,101000,20,50,0,0,50
3561,10134,101100,20,50,0,0,50
3562,10134,101200,20,50,0,0,50
3563,10134,101300,20,50,0,0,50
3564,10134,101400,40,50,0,0,800
3565,10134,101500,0,0,0,0,50
3566,10134,101600,0,0,0,0,50
3567,10134,101700,0,0,0,0,50
3568,10134,101800,0,0,0,0,800
3569,10134,101900,10,50,0,0,50
3570,10134,102000,5,25,0,0,50
3571,10134,102100,2,20,0,0,50
3572,10134,102200,5,5,0,0,50
3573,10134,102300,20,40,0,0,50
3574,10134,102400,10,30,0,0,50
3575,10134,102500,10,30,0,0,50
3576,10134,102600,10,30,0,0,50
3577,10134,102700,20,40,0,0,50
3579,110130,1,0,0,0,0,4000
3580,110130,100200,1,20,0,0,765
3581,110130,100300,1,20,0,0,765
3582,110130,100400,1,20,0,0,765
3583,110130,100500,1,20,0,0,765
3584,110130,100200,21,40,0,0,76
3585,110130,100300,21,40,0,0,76
3586,110130,100400,21,40,0,0,76
3587,110130,100500,21,40,0,0,76
3588,110130,100200,41,60,0,0,9
3589,110130,100300,41,60,0,0,9
3590,110130,100400,41,60,0,0,9
3591,110130,100500,41,60,0,0,9
3592,110130,100600,1,20,0,0,50
3593,110130,100700,1,20,0,0,50
3594,110130,100800,1,20,0,0,50
3595,110130,100900,20,50,0,0,50
3596,110130,101000,20,50,0,0,50
3597,110130,101100,20,50,0,0,50
3598,110130,101200,20,50,0,0,50
3599,110130,101300,20,50,0,0,50
3600,110130,101400,40,50,0,0,800
3601,110130,101500,0,0,0,0,50
3602,110130,101600,0,0,0,0,50
3603,110130,101700,0,0,0,0,50
3604,110130,101800,0,0,0,0,800
3605,110130,101900,10,50,0,0,50
3606,110130,102000,5,25,0,0,50
3607,110130,102100,2,20,0,0,50
3608,110130,102200,5,5,0,0,50
3609,110130,102300,20,40,0,0,50
3610,110130,102400,10,30,0,0,50
3611,110130,102500,10,30,0,0,50
3612,110130,102600,10,30,0,0,50
3613,110130,102700,20,40,0,0,50
3616,10140,1,0,0,0,0,2500
3617,10140,100200,1,20,0,0,650
3618,10140,100300,1,20,0,0,650
3619,10140,100400,1,20,0,0,650
3620,10140,100500,1,20,0,0,650
3621,10140,100600,1,20,0,0,100
3622,10140,100700,1,20,0,0,100
3623,10140,100800,1,20,0,0,100
3624,10140,101500,0,0,0,0,100
3625,10140,101600,0,0,0,0,100
3626,10140,101700,0,0,0,0,100
3627,10140,101900,10,50,0,0,400
3628,10140,102000,5,25,0,0,400
3629,10140,102100,2,20,0,0,400
3630,10140,102200,5,5,0,0,150
3631,10140,102300,20,40,0,0,100
3632,10140,102400,10,30,0,0,100
3633,10140,102500,10,30,0,0,100
3634,10140,102600,10,30,0,0,50
3635,10140,102700,20,40,0,0,50
3636,10140,102900,1,20,0,0,50
3638,10141,1,0,0,0,0,2500
3639,10141,100200,11,40,0,0,650
3640,10141,100300,11,40,0,0,650
3641,10141,100400,11,40,0,0,650
3642,10141,100500,11,40,0,0,650
3643,10141,100600,1,20,0,0,100
3644,10141,100700,1,20,0,0,100
3645,10141,100800,1,20,0,0,100
3646,10141,101500,0,0,0,0,100
3647,10141,101600,0,0,0,0,100
3648,10141,101700,0,0,0,0,100
3649,10141,101900,10,50,0,0,400
3650,10141,102000,5,25,0,0,400
3651,10141,102100,2,20,0,0,400
3652,10141,102200,5,5,0,0,150
3653,10141,102300,20,40,0,0,100
3654,10141,102400,10,30,0,0,100
3655,10141,102500,10,30,0,0,100
3656,10141,102600,10,30,0,0,50
3657,10141,102700,20,40,0,0,50
3658,10141,102900,11,40,0,0,50
3660,10142,1,0,0,0,0,2500
3661,10142,100200,31,60,0,0,650
3662,10142,100300,31,60,0,0,650
3663,10142,100400,31,60,0,0,650
3664,10142,100500,31,60,0,0,650
3665,10142,100600,1,20,0,0,100
3666,10142,100700,1,20,0,0,100
3667,10142,100800,1,20,0,0,100
3668,10142,101500,0,0,0,0,100
3669,10142,101600,0,0,0,0,100
3670,10142,101700,0,0,0,0,100
3671,10142,101900,10,50,0,0,400
3672,10142,102000,5,25,0,0,400
3673,10142,102100,2,20,0,0,400
3674,10142,102200,5,5,0,0,150
3675,10142,102300,20,40,0,0,100
3676,10142,102400,10,30,0,0,100
3677,10142,102500,10,30,0,0,100
3678,10142,102600,10,30,0,0,50
3679,10142,102700,20,40,0,0,50
3680,10142,102900,31,60,0,0,50
3682,10143,1,0,0,0,0,2500
3683,10143,100200,51,80,0,0,650
3684,10143,100300,51,80,0,0,650
3685,10143,100400,51,80,0,0,650
3686,10143,100500,51,80,0,0,650
3687,10143,100600,1,20,0,0,100
3688,10143,100700,1,20,0,0,100
3689,10143,100800,1,20,0,0,100
3690,10143,101500,0,0,0,0,100
3691,10143,101600,0,0,0,0,100
3692,10143,101700,0,0,0,0,100
3693,10143,101900,10,50,0,0,400
3694,10143,102000,5,25,0,0,400
3695,10143,102100,2,20,0,0,400
3696,10143,102200,5,5,0,0,150
3697,10143,102300,20,40,0,0,100
3698,10143,102400,10,30,0,0,100
3699,10143,102500,10,30,0,0,100
3700,10143,102600,10,30,0,0,50
3701,10143,102700,20,40,0,0,50
3702,10143,102900,51,80,0,0,50
3704,10144,1,0,0,0,0,2500
3705,10144,100200,71,100,0,0,650
3706,10144,100300,71,100,0,0,650
3707,10144,100400,71,100,0,0,650
3708,10144,100500,71,100,0,0,650
3709,10144,100600,1,20,0,0,100
3710,10144,100700,1,20,0,0,100
3711,10144,100800,1,20,0,0,100
3712,10144,101500,0,0,0,0,100
3713,10144,101600,0,0,0,0,100
3714,10144,101700,0,0,0,0,100
3715,10144,101900,10,50,0,0,400
3716,10144,102000,5,25,0,0,400
3717,10144,102100,2,20,0,0,400
3718,10144,102200,5,5,0,0,150
3719,10144,102300,20,40,0,0,100
3720,10144,102400,10,30,0,0,100
3721,10144,102500,10,30,0,0,100
3722,10144,102600,10,30,0,0,50
3723,10144,102700,20,40,0,0,50
3724,10144,102900,71,100,0,0,50
3726,10150,1,0,0,0,0,3000
3727,10150,100200,1,20,0,0,650
3728,10150,100300,1,20,0,0,650
3729,10150,100400,1,20,0,0,650
3730,10150,100500,1,20,0,0,650
3731,10150,100600,1,20,0,0,50
3732,10150,100700,1,20,0,0,50
3733,10150,100800,1,20,0,0,50
3734,10150,100900,20,50,0,0,50
3735,10150,101000,20,50,0,0,50
3736,10150,101100,20,50,0,0,50
3737,10150,101200,20,50,0,0,50
3738,10150,101300,20,50,0,0,50
3739,10150,101400,20,50,0,0,50
3740,10150,101500,0,0,0,0,50
3741,10150,101600,0,0,0,0,50
3742,10150,101700,0,0,0,0,50
3743,10150,101800,0,0,0,0,800
3744,10150,101900,10,50,0,0,500
3745,10150,102000,5,25,0,0,500
3746,10150,102100,2,20,0,0,500
3747,10150,102200,5,5,0,0,200
3748,10150,102300,20,40,0,0,50
3749,10150,102400,10,30,0,0,50
3750,10150,102500,10,30,0,0,50
3751,10150,102600,10,30,0,0,50
3752,10150,102700,20,40,0,0,50
3753,10150,102900,1,20,0,0,50
3755,10151,1,0,0,0,0,3000
3756,10151,100200,11,40,0,0,650
3757,10151,100300,11,40,0,0,650
3758,10151,100400,11,40,0,0,650
3759,10151,100500,11,40,0,0,650
3760,10151,100600,1,20,0,0,50
3761,10151,100700,1,20,0,0,50
3762,10151,100800,1,20,0,0,50
3763,10151,100900,20,50,0,0,50
3764,10151,101000,20,50,0,0,50
3765,10151,101100,20,50,0,0,50
3766,10151,101200,20,50,0,0,50
3767,10151,101300,20,50,0,0,50
3768,10151,101400,20,50,0,0,50
3769,10151,101500,0,0,0,0,50
3770,10151,101600,0,0,0,0,50
3771,10151,101700,0,0,0,0,50
3772,10151,101800,0,0,0,0,800
3773,10151,101900,10,50,0,0,500
3774,10151,102000,5,25,0,0,500
3775,10151,102100,2,20,0,0,500
3776,10151,102200,5,5,0,0,200
3777,10151,102300,20,40,0,0,50
3778,10151,102400,10,30,0,0,50
3779,10151,102500,10,30,0,0,50
3780,10151,102600,10,30,0,0,50
3781,10151,102700,20,40,0,0,50
3782,10151,102900,11,40,0,0,50
3784,10152,1,0,0,0,0,3000
3785,10152,100200,31,60,0,0,650
3786,10152,100300,31,60,0,0,650
3787,10152,100400,31,60,0,0,650
3788,10152,100500,31,60,0,0,650
3789,10152,100600,1,20,0,0,50
3790,10152,100700,1,20,0,0,50
3791,10152,100800,1,20,0,0,50
3792,10152,100900,20,50,0,0,50
3793,10152,101000,20,50,0,0,50
3794,10152,101100,20,50,0,0,50
3795,10152,101200,20,50,0,0,50
3796,10152,101300,20,50,0,0,50
3797,10152,101400,20,50,0,0,50
3798,10152,101500,0,0,0,0,50
3799,10152,101600,0,0,0,0,50
3800,10152,101700,0,0,0,0,50
3801,10152,101800,0,0,0,0,800
3802,10152,101900,10,50,0,0,500
3803,10152,102000,5,25,0,0,500
3804,10152,102100,2,20,0,0,500
3805,10152,102200,5,5,0,0,200
3806,10152,102300,20,40,0,0,50
3807,10152,102400,10,30,0,0,50
3808,10152,102500,10,30,0,0,50
3809,10152,102600,10,30,0,0,50
3810,10152,102700,20,40,0,0,50
3811,10152,102900,31,60,0,0,50
3813,10153,1,0,0,0,0,3000
3814,10153,100200,51,80,0,0,650
3815,10153,100300,51,80,0,0,650
3816,10153,100400,51,80,0,0,650
3817,10153,100500,51,80,0,0,650
3818,10153,100600,1,20,0,0,50
3819,10153,100700,1,20,0,0,50
3820,10153,100800,1,20,0,0,50
3821,10153,100900,20,50,0,0,50
3822,10153,101000,20,50,0,0,50
3823,10153,101100,20,50,0,0,50
3824,10153,101200,20,50,0,0,50
3825,10153,101300,20,50,0,0,50
3826,10153,101400,20,50,0,0,50
3827,10153,101500,0,0,0,0,50
3828,10153,101600,0,0,0,0,50
3829,10153,101700,0,0,0,0,50
3830,10153,101800,0,0,0,0,800
3831,10153,101900,10,50,0,0,500
3832,10153,102000,5,25,0,0,500
3833,10153,102100,2,20,0,0,500
3834,10153,102200,5,5,0,0,200
3835,10153,102300,20,40,0,0,50
3836,10153,102400,10,30,0,0,50
3837,10153,102500,10,30,0,0,50
3838,10153,102600,10,30,0,0,50
3839,10153,102700,20,40,0,0,50
3840,10153,102900,51,80,0,0,50
3842,10154,1,0,0,0,0,3000
3843,10154,100200,71,100,0,0,650
3844,10154,100300,71,100,0,0,650
3845,10154,100400,71,100,0,0,650
3846,10154,100500,71,100,0,0,650
3847,10154,100600,1,20,0,0,50
3848,10154,100700,1,20,0,0,50
3849,10154,100800,1,20,0,0,50
3850,10154,100900,20,50,0,0,50
3851,10154,101000,20,50,0,0,50
3852,10154,101100,20,50,0,0,50
3853,10154,101200,20,50,0,0,50
3854,10154,101300,20,50,0,0,50
3855,10154,101400,20,50,0,0,50
3856,10154,101500,0,0,0,0,50
3857,10154,101600,0,0,0,0,50
3858,10154,101700,0,0,0,0,50
3859,10154,101800,0,0,0,0,800
3860,10154,101900,10,50,0,0,500
3861,10154,102000,5,25,0,0,500
3862,10154,102100,2,20,0,0,500
3863,10154,102200,5,5,0,0,200
3864,10154,102300,20,40,0,0,50
3865,10154,102400,10,30,0,0,50
3866,10154,102500,10,30,0,0,50
3867,10154,102600,10,30,0,0,50
3868,10154,102700,20,40,0,0,50
3869,10154,102900,71,100,0,0,50
3871,110140,1,0,0,0,0,5000
3872,110140,100200,1,20,0,0,585
3873,110140,100300,1,20,0,0,585
3874,110140,100400,1,20,0,0,585
3875,110140,100500,1,20,0,0,585
3876,110140,100200,21,40,0,0,58
3877,110140,100300,21,40,0,0,58
3878,110140,100400,21,40,0,0,58
3879,110140,100500,21,40,0,0,58
3880,110140,100200,41,60,0,0,7
3881,110140,100300,41,60,0,0,7
3882,110140,100400,41,60,0,0,7
3883,110140,100500,41,60,0,0,7
3884,110140,100600,1,20,0,0,100
3885,110140,100700,1,20,0,0,100
3886,110140,100800,1,20,0,0,100
3887,110140,101500,0,0,0,0,100
